loan_id,borrower_id,loan_amount,funded_amount,term_months,interest_rate,installment,grade,sub_grade,purpose,issue_date,initial_list_status,application_type
7545,2168,20000.0,19948.26,36,10.63,649.59,B,B3,debt_consolidation,2024-02-05,f,Joint App
7546,2931,20000.0,19864.87,60,13.74,459.55,C,C5,car,2023-07-28,w,Individual
7547,10544,30000.0,29874.23,36,28.21,1239.1,G,G2,home_improvement,2023-12-16,f,Joint App
7548,4412,35000.0,34232.3,36,9.06,1089.53,B,B3,educational,2022-01-27,f,Joint App
7549,10285,15000.0,14702.5,36,7.92,460.18,A,A2,educational,2020-10-19,w,Individual
7550,1269,10000.0,9751.73,36,19.06,357.76,D,D3,major_purchase,2021-06-27,w,Joint App
7551,10639,7500.0,7382.21,36,11.16,242.24,B,B3,moving,2020-05-21,w,Individual
7552,2312,20000.0,19495.5,36,12.13,648.74,C,C1,moving,2020-02-05,w,Individual
7553,239,35000.0,34648.32,60,18.28,885.13,D,D4,educational,2021-12-19,f,Individual
7554,2879,18000.0,17498.74,60,6.79,344.76,A,A1,credit_card,2021-05-23,f,Joint App
7555,8327,10000.0,9839.7,36,9.47,315.06,B,B5,small_business,2023-08-12,w,Individual
7556,11960,5000.0,4895.74,60,10.75,105.84,B,B1,other,2021-01-08,w,Joint App
7557,7090,15000.0,14619.41,36,6.7,449.4,A,A2,wedding,2020-08-13,f,Individual
7558,1978,7500.0,7293.46,60,11.72,161.21,B,B4,moving,2022-07-10,w,Individual
7559,2155,20000.0,19453.61,36,13.85,663.46,C,C2,credit_card,2023-09-13,w,Individual
7560,11630,15000.0,14965.38,60,29.66,481.06,G,G5,home_improvement,2023-10-04,f,Individual
7561,8361,30000.0,29890.31,36,30.2,1272.17,G,G1,wedding,2020-06-13,f,Individual
7562,2032,10000.0,9967.44,36,25.74,400.22,F,F2,home_improvement,2023-11-20,w,Joint App
7563,9172,15000.0,14927.93,36,12.54,499.68,C,C5,debt_consolidation,2020-08-05,w,Joint App
7564,11234,15000.0,14716.17,36,15.75,515.56,C,C1,wedding,2022-05-10,f,Individual
7565,8895,10000.0,9830.44,36,13.04,331.42,C,C2,major_purchase,2021-11-18,f,Joint App
7566,7795,30000.0,29485.03,36,5.82,894.59,A,A4,debt_consolidation,2022-05-11,f,Joint App
7567,1661,20000.0,19501.06,60,23.32,553.34,E,E2,small_business,2021-10-28,w,Joint App
7568,6851,15000.0,14876.52,36,16.36,525.66,D,D3,credit_card,2022-08-03,f,Joint App
7569,12490,30000.0,29702.86,60,7.14,590.12,A,A4,home_improvement,2022-04-17,w,Joint App
7570,509,18000.0,17471.24,36,13.58,593.57,C,C2,major_purchase,2024-01-11,f,Joint App
7571,11691,35000.0,34192.31,60,14.17,798.61,C,C1,medical,2020-06-21,f,Individual
7572,13736,10000.0,9740.9,36,17.44,349.43,D,D2,car,2020-06-17,w,Individual
7573,11628,12000.0,11805.1,60,12.11,263.25,C,C3,moving,2021-06-08,w,Joint App
7574,4010,25000.0,24636.56,60,15.93,598.2,C,C5,moving,2023-06-10,f,Individual
7575,8122,15000.0,14578.45,60,17.41,365.53,D,D2,other,2021-10-10,w,Joint App
7576,1377,20000.0,19524.3,36,14.84,675.29,C,C2,debt_consolidation,2022-05-09,w,Individual
7577,1101,40000.0,39716.08,36,19.28,1461.46,D,D4,educational,2024-02-24,f,Joint App
7578,9406,12000.0,11994.78,60,30.66,392.95,G,G3,small_business,2020-11-11,f,Individual
7579,3041,18000.0,17871.71,36,7.02,551.99,A,A5,vacation,2020-03-01,f,Joint App
7580,4727,7500.0,7480.87,60,30.21,243.0,G,G4,wedding,2021-11-29,w,Individual
7581,4107,7500.0,7319.47,60,21.42,199.75,E,E5,educational,2023-07-03,f,Joint App
7582,2163,30000.0,29100.78,36,8.54,919.18,B,B1,other,2022-02-10,f,Joint App
7583,476,10000.0,9764.29,60,20.33,260.49,E,E4,home_improvement,2023-11-03,w,Joint App
7584,2125,12000.0,11851.78,36,19.86,439.61,D,D4,vacation,2024-03-21,w,Joint App
7585,5440,35000.0,34581.62,60,20.65,928.75,E,E4,small_business,2022-09-12,f,Joint App
7586,3581,30000.0,29619.8,36,26.44,1200.35,F,F2,vacation,2021-08-30,f,Individual
7587,9818,18000.0,17529.94,36,13.43,594.29,C,C1,car,2023-01-09,f,Joint App
7588,14183,25000.0,24384.14,36,14.21,835.88,C,C4,small_business,2023-08-16,f,Joint App
7589,3252,20000.0,19680.9,36,16.06,692.51,D,D2,debt_consolidation,2023-02-24,w,Individual
7590,10177,15000.0,14954.17,36,24.38,589.68,F,F2,moving,2023-07-25,w,Individual
7591,7797,10000.0,9962.99,36,15.53,347.96,C,C5,major_purchase,2023-07-27,w,Joint App
7592,209,35000.0,34331.53,36,5.88,1042.57,A,A5,credit_card,2021-11-08,w,Joint App
7593,9017,18000.0,17976.82,36,13.21,607.53,C,C4,small_business,2022-04-03,w,Individual
7594,14302,12000.0,11696.79,36,11.95,388.22,B,B4,medical,2023-07-14,f,Individual
7595,14933,10000.0,9784.21,60,16.94,242.85,D,D5,car,2021-08-02,f,Joint App
7596,7840,10000.0,9810.29,36,5.78,297.47,A,A5,credit_card,2024-01-31,f,Individual
7597,12314,30000.0,29737.49,36,10.59,967.8,B,B3,vacation,2020-03-31,f,Joint App
7598,7078,10000.0,9794.78,60,16.49,240.75,D,D1,other,2022-05-30,w,Joint App
7599,75,5000.0,4991.66,36,19.57,184.42,D,D2,other,2023-10-14,f,Joint App
7600,6930,10000.0,9893.7,36,15.4,344.91,C,C3,credit_card,2021-06-02,f,Individual
7601,3632,15000.0,14585.12,36,6.46,446.75,A,A4,debt_consolidation,2020-05-09,w,Joint App
7602,1715,20000.0,19543.2,36,30.2,831.78,G,G2,debt_consolidation,2023-11-14,f,Individual
7603,910,7500.0,7297.95,36,20.53,273.19,E,E5,educational,2023-02-19,f,Individual
7604,2907,20000.0,19629.38,36,13.85,669.46,C,C4,educational,2022-07-19,f,Joint App
7605,2609,7500.0,7328.46,36,13.56,248.91,C,C3,major_purchase,2023-03-19,w,Joint App
7606,5880,12000.0,11658.47,36,17.69,419.67,D,D2,wedding,2023-12-17,f,Individual
7607,9426,7500.0,7329.86,36,15.16,254.67,C,C4,wedding,2023-08-14,f,Joint App
7608,4470,12000.0,11666.92,36,10.87,381.24,B,B5,home_improvement,2020-04-25,w,Individual
7609,237,7500.0,7437.53,60,6.27,144.72,A,A5,medical,2020-08-04,f,Individual
7610,6448,12000.0,11958.16,36,23.02,463.02,E,E4,moving,2023-09-29,w,Joint App
7611,11086,30000.0,29470.3,36,15.89,1034.49,C,C2,credit_card,2023-01-19,w,Joint App
7612,3833,15000.0,14879.74,60,16.9,369.0,D,D1,credit_card,2024-02-01,w,Joint App
7613,14802,20000.0,19961.72,36,7.36,619.65,A,A4,vacation,2020-06-28,w,Joint App
7614,7053,15000.0,14703.54,36,23.65,574.16,E,E3,vacation,2022-11-06,f,Individual
7615,6672,40000.0,39702.13,36,17.54,1426.18,D,D2,home_improvement,2021-09-15,w,Individual
7616,3339,40000.0,39223.25,36,10.99,1283.93,B,B5,medical,2023-12-16,f,Individual
7617,8537,10000.0,9724.75,36,30.22,414.0,G,G5,vacation,2023-02-20,f,Joint App
7618,2098,10000.0,9877.09,36,11.92,327.68,B,B3,other,2021-03-14,f,Individual
7619,8325,7500.0,7456.85,36,12.39,249.07,C,C3,moving,2021-10-29,w,Individual
7620,14506,5000.0,4929.58,36,7.69,153.77,A,A4,debt_consolidation,2021-10-25,f,Individual
7621,12835,12000.0,11650.77,60,18.88,301.46,D,D3,car,2021-01-04,w,Joint App
7622,13574,18000.0,17685.87,36,27.12,723.17,F,F1,debt_consolidation,2020-01-21,f,Joint App
7623,4347,5000.0,4876.2,60,9.26,101.84,B,B5,other,2022-09-10,f,Joint App
7624,1335,25000.0,24656.58,60,12.69,557.11,C,C3,debt_consolidation,2024-04-05,f,Individual
7625,6589,10000.0,9840.53,36,13.57,334.27,C,C1,educational,2021-07-01,f,Individual
7626,4637,15000.0,14832.9,36,19.98,551.09,D,D1,other,2021-01-19,w,Joint App
7627,11022,25000.0,24622.62,60,8.31,502.92,B,B3,debt_consolidation,2020-04-13,f,Joint App
7628,7466,30000.0,29535.57,60,15.3,707.31,C,C2,small_business,2021-03-16,w,Individual
7629,12121,7500.0,7334.62,36,12.52,245.44,C,C4,home_improvement,2021-08-12,f,Individual
7630,2002,10000.0,9727.3,36,14.24,333.59,C,C1,wedding,2023-04-21,f,Individual
7631,5983,15000.0,14970.48,36,28.7,624.91,G,G5,medical,2021-09-24,f,Individual
7632,7510,12000.0,11811.45,36,22.83,456.17,E,E5,debt_consolidation,2023-07-21,f,Joint App
7633,6955,20000.0,19709.4,36,11.51,650.03,B,B2,vacation,2023-04-24,f,Joint App
7634,6206,12000.0,11909.33,36,10.75,388.49,B,B2,home_improvement,2020-06-19,w,Individual
7635,7230,25000.0,24482.86,36,5.65,740.94,A,A3,major_purchase,2024-02-10,f,Joint App
7636,7723,12000.0,11990.99,60,12.87,272.03,C,C3,medical,2023-08-25,f,Individual
7637,14697,15000.0,14719.68,36,13.69,500.87,C,C3,debt_consolidation,2020-05-17,w,Joint App
7638,14095,7500.0,7393.53,36,12.44,247.13,C,C5,wedding,2021-11-12,f,Individual
7639,9121,25000.0,24998.89,36,19.43,921.8,D,D3,small_business,2022-08-11,f,Individual
7640,7934,20000.0,19808.85,36,17.88,714.95,D,D2,wedding,2023-09-13,w,Individual
7641,9279,30000.0,29891.14,36,15.65,1045.73,C,C1,wedding,2021-08-16,w,Joint App
7642,2227,20000.0,19689.89,36,8.42,620.83,B,B2,moving,2020-02-13,w,Individual
7643,11780,10000.0,9980.16,60,26.57,302.19,F,F4,credit_card,2021-01-02,f,Individual
7644,960,25000.0,24433.9,36,23.07,946.72,E,E1,medical,2020-08-04,f,Individual
7645,5385,10000.0,9891.47,36,16.94,352.36,D,D4,educational,2023-05-11,f,Individual
7646,12271,15000.0,14710.72,36,10.85,480.57,B,B4,vacation,2022-05-12,w,Joint App
7647,13792,5000.0,4867.39,36,11.03,159.42,B,B2,vacation,2023-02-26,w,Individual
7648,2398,30000.0,29683.07,36,9.48,950.56,B,B1,small_business,2021-10-07,w,Individual
7649,12243,7500.0,7391.21,60,6.91,146.04,A,A5,major_purchase,2022-04-01,f,Individual
7650,5430,25000.0,24854.05,36,29.8,1052.37,G,G4,small_business,2020-03-17,w,Joint App
7651,7642,12000.0,11989.11,36,19.62,443.24,D,D4,wedding,2022-12-07,w,Individual
7652,3093,10000.0,9857.9,60,6.08,190.95,A,A4,home_improvement,2020-04-12,w,Individual
7653,6877,15000.0,14715.89,36,15.38,512.87,C,C1,credit_card,2021-05-13,f,Individual
7654,10092,7500.0,7454.99,36,12.25,248.5,C,C2,educational,2022-12-26,f,Individual
7655,2627,7500.0,7300.62,36,7.17,225.99,A,A1,other,2023-01-01,w,Individual
7656,5605,10000.0,9841.09,36,12.66,329.98,C,C4,educational,2023-12-19,w,Individual
7657,8493,12000.0,11865.38,36,8.41,374.07,B,B1,other,2021-11-11,w,Joint App
7658,5837,12000.0,11864.78,36,14.4,407.82,C,C1,home_improvement,2023-09-19,w,Joint App
7659,4672,15000.0,14749.06,60,14.36,345.94,C,C2,wedding,2021-12-10,f,Individual
7660,2175,20000.0,19507.1,60,9.82,412.74,B,B5,wedding,2022-05-02,f,Individual
7661,6821,7500.0,7356.45,36,11.96,244.2,B,B2,car,2024-03-19,f,Joint App
7662,14709,15000.0,14661.51,36,9.2,467.6,B,B1,home_improvement,2021-10-04,w,Joint App
7663,9715,15000.0,14847.57,36,13.93,506.95,C,C5,wedding,2022-12-17,w,Joint App
7664,1767,10000.0,9878.1,36,11.91,327.67,B,B1,educational,2020-07-24,w,Joint App
7665,2768,12000.0,11915.69,36,6.79,366.78,A,A1,major_purchase,2021-03-04,f,Joint App
7666,14288,12000.0,11978.87,36,13.23,404.94,C,C1,vacation,2020-03-17,f,Individual
7667,689,25000.0,24370.26,36,24.61,963.94,F,F1,debt_consolidation,2020-08-04,w,Joint App
7668,8627,12000.0,11691.66,36,6.5,358.34,A,A5,major_purchase,2022-10-16,w,Individual
7669,135,12000.0,11907.02,36,10.4,386.45,B,B3,medical,2020-02-15,f,Individual
7670,4857,25000.0,24979.74,36,7.56,777.71,A,A4,medical,2021-07-02,f,Joint App
7671,2108,30000.0,29238.57,36,21.79,1113.46,E,E3,car,2020-12-13,f,Individual
7672,14018,7500.0,7312.31,36,18.61,266.6,D,D4,educational,2022-11-06,w,Individual
7673,10446,15000.0,14863.01,60,29.76,478.68,G,G5,home_improvement,2022-10-26,w,Joint App
7674,2920,7500.0,7327.15,36,15.38,255.36,C,C1,home_improvement,2021-09-30,f,Individual
7675,12258,15000.0,14794.37,36,9.82,476.12,B,B2,credit_card,2022-01-18,w,Joint App
7676,233,25000.0,24401.68,36,7.8,762.41,A,A3,car,2021-09-12,w,Individual
7677,480,40000.0,39850.66,36,14.22,1366.26,C,C4,wedding,2023-12-23,f,Individual
7678,2814,10000.0,9973.07,36,6.17,304.17,A,A2,medical,2023-03-05,f,Individual
7679,5375,25000.0,24538.05,60,25.08,721.38,F,F4,other,2021-12-08,w,Joint App
7680,8834,12000.0,11889.28,36,14.6,409.82,C,C1,credit_card,2022-11-07,f,Individual
7681,442,15000.0,14890.04,36,14.25,510.72,C,C4,moving,2024-02-18,w,Joint App
7682,4057,10000.0,9871.17,36,13.02,332.69,C,C2,wedding,2020-10-17,f,Joint App
7683,3061,12000.0,11696.31,60,25.89,349.43,F,F4,moving,2022-05-03,w,Individual
7684,11157,10000.0,9866.2,36,6.0,300.15,A,A2,debt_consolidation,2020-11-15,f,Joint App
7685,12928,15000.0,14949.47,36,8.44,471.5,B,B5,home_improvement,2022-02-11,f,Joint App
7686,2759,30000.0,29534.77,60,18.09,751.44,D,D3,medical,2021-08-20,f,Joint App
7687,8555,30000.0,29895.37,60,24.33,865.76,F,F1,wedding,2022-09-22,f,Individual
7688,13537,40000.0,39248.17,60,15.1,935.77,C,C3,credit_card,2022-07-10,f,Individual
7689,2248,7500.0,7484.89,60,5.52,143.04,A,A4,vacation,2021-11-05,w,Joint App
7690,10277,12000.0,11668.12,36,17.19,417.1,D,D2,educational,2023-07-07,f,Individual
7691,10724,10000.0,9775.25,60,28.43,306.9,G,G5,major_purchase,2021-07-13,w,Joint App
7692,9814,25000.0,24832.73,60,30.83,816.13,G,G3,major_purchase,2021-01-06,w,Joint App
7693,2917,5000.0,4859.24,60,9.56,102.2,B,B2,vacation,2020-06-25,f,Individual
7694,918,40000.0,39999.38,60,12.08,891.38,C,C4,credit_card,2023-12-21,w,Individual
7695,2482,25000.0,24394.59,60,14.31,571.55,C,C5,moving,2020-04-26,w,Individual
7696,12289,25000.0,24819.17,60,8.6,510.4,B,B4,vacation,2022-12-28,f,Joint App
7697,2259,10000.0,9844.29,60,8.67,202.78,B,B3,small_business,2022-10-06,w,Joint App
7698,2343,35000.0,34665.6,36,7.93,1085.17,A,A5,vacation,2023-10-07,w,Individual
7699,1129,20000.0,19868.63,36,12.87,668.21,C,C2,car,2024-03-19,w,Individual
7700,2977,15000.0,14765.05,36,9.96,476.15,B,B3,home_improvement,2021-09-15,f,Individual
7701,6193,7500.0,7317.24,60,19.35,191.23,D,D5,moving,2023-05-19,f,Joint App
7702,12471,30000.0,29547.17,36,9.76,950.08,B,B1,home_improvement,2021-07-21,f,Individual
7703,14570,25000.0,24803.73,36,11.23,814.75,B,B1,major_purchase,2023-10-20,f,Joint App
7704,787,7500.0,7339.19,36,6.28,224.2,A,A5,medical,2020-01-29,f,Individual
7705,7055,10000.0,9940.6,60,11.66,219.42,B,B1,educational,2020-02-18,f,Individual
7706,11938,7500.0,7317.9,36,24.73,289.91,F,F3,debt_consolidation,2023-05-05,f,Individual
7707,130,7500.0,7387.59,36,12.2,246.08,C,C5,educational,2024-01-13,w,Individual
7708,12442,5000.0,4963.1,60,14.53,116.85,C,C5,wedding,2023-08-10,f,Joint App
7709,10140,15000.0,14961.34,36,7.34,464.29,A,A3,other,2021-04-03,w,Individual
7710,11995,15000.0,14664.39,60,27.92,455.88,F,F5,home_improvement,2021-07-06,f,Individual
7711,6555,18000.0,17899.66,60,6.2,347.72,A,A4,credit_card,2023-07-29,f,Individual
7712,5212,10000.0,9779.85,36,7.02,302.06,A,A3,other,2022-12-07,f,Joint App
7713,4618,7500.0,7334.66,36,20.01,272.62,E,E5,credit_card,2023-05-22,w,Joint App
7714,1432,40000.0,39658.32,36,30.75,1699.89,G,G3,vacation,2020-05-21,f,Joint App
7715,3739,7500.0,7488.08,36,19.44,276.15,D,D3,home_improvement,2022-05-12,w,Individual
7716,5760,7500.0,7329.12,36,6.35,224.13,A,A2,home_improvement,2022-11-20,w,Joint App
7717,11955,10000.0,9839.95,36,20.37,367.55,E,E3,moving,2021-01-22,f,Joint App
7718,9258,5000.0,4901.16,60,7.5,98.21,A,A2,credit_card,2022-09-16,f,Joint App
7719,13036,20000.0,19472.61,36,7.41,604.91,A,A5,medical,2021-05-09,f,Joint App
7720,6661,10000.0,9897.41,60,11.18,216.08,B,B4,other,2023-10-14,f,Individual
7721,7812,5000.0,4890.47,60,5.43,93.26,A,A3,medical,2020-08-14,f,Individual
7722,11492,25000.0,24865.46,36,22.34,954.0,E,E3,major_purchase,2020-01-20,f,Joint App
7723,1816,25000.0,24842.39,36,19.5,916.92,D,D1,other,2020-09-29,w,Individual
7724,12918,5000.0,4864.31,60,23.5,138.53,E,E1,other,2020-05-09,w,Individual
7725,4573,40000.0,39565.1,36,6.86,1219.12,A,A3,debt_consolidation,2024-02-04,f,Individual
7726,4047,5000.0,4925.42,36,27.63,202.75,F,F3,debt_consolidation,2023-07-12,w,Individual
7727,8069,10000.0,9709.92,60,8.77,200.48,B,B3,other,2023-10-13,f,Individual
7728,8061,18000.0,17578.28,60,6.71,345.67,A,A3,home_improvement,2020-08-14,f,Joint App
7729,6347,18000.0,17785.62,60,13.26,407.05,C,C4,medical,2022-03-29,w,Joint App
7730,13513,12000.0,11980.07,36,13.4,405.97,C,C5,wedding,2024-01-16,f,Joint App
7731,2323,30000.0,29774.15,60,20.5,797.14,E,E2,small_business,2021-08-08,w,Individual
7732,12374,15000.0,14681.52,60,17.55,369.23,D,D4,home_improvement,2022-11-18,f,Individual
7733,11551,18000.0,17940.1,36,21.9,684.21,E,E3,wedding,2023-10-16,f,Joint App
7734,6716,25000.0,24812.33,36,18.1,898.27,D,D5,car,2023-10-23,w,Individual
7735,10380,18000.0,17718.49,60,28.07,552.43,G,G4,vacation,2023-02-01,w,Individual
7736,8578,5000.0,4907.5,60,15.89,119.05,C,C2,other,2021-09-04,w,Joint App
7737,9790,12000.0,11729.84,36,11.9,389.04,B,B5,moving,2022-03-02,w,Joint App
7738,1533,12000.0,11834.98,60,11.86,262.43,B,B5,educational,2021-12-22,f,Joint App
7739,11622,25000.0,24607.8,36,12.79,826.65,C,C1,home_improvement,2020-12-12,f,Individual
7740,6015,10000.0,9774.09,36,6.27,298.54,A,A2,wedding,2024-02-25,w,Individual
7741,4729,15000.0,14808.54,36,24.99,588.71,F,F4,wedding,2020-11-05,w,Joint App
7742,8955,30000.0,29724.84,36,29.01,1245.8,G,G5,car,2023-06-09,f,Individual
7743,11831,10000.0,9705.82,36,17.46,348.27,D,D3,other,2020-10-09,f,Joint App
7744,833,18000.0,17848.05,36,11.51,588.64,B,B1,small_business,2020-08-24,f,Individual
7745,6401,12000.0,11721.3,36,15.48,409.08,C,C3,vacation,2024-04-28,f,Individual
7746,9314,30000.0,29848.96,36,9.77,959.92,B,B5,moving,2023-11-13,f,Joint App
7747,12662,15000.0,14642.98,36,17.66,526.88,D,D5,educational,2024-01-16,f,Individual
7748,11290,10000.0,9869.51,60,23.18,279.25,E,E2,credit_card,2023-05-16,f,Individual
7749,10030,18000.0,17958.51,60,13.84,416.37,C,C5,home_improvement,2020-11-03,f,Joint App
7750,10099,10000.0,9956.14,60,16.29,243.65,D,D4,small_business,2022-11-18,w,Joint App
7751,9376,20000.0,19681.02,60,13.1,448.81,C,C4,moving,2020-10-05,w,Individual
7752,1997,30000.0,29334.78,36,18.39,1066.27,D,D4,small_business,2020-04-10,w,Individual
7753,1603,12000.0,11700.71,60,8.39,239.44,B,B1,moving,2024-01-21,w,Joint App
7754,14946,25000.0,24729.36,60,14.17,577.59,C,C2,home_improvement,2022-05-17,f,Joint App
7755,8439,30000.0,29945.07,36,11.73,990.75,B,B1,other,2023-11-06,f,Joint App
7756,7122,7500.0,7474.81,36,8.17,234.82,B,B3,debt_consolidation,2023-01-16,w,Individual
7757,227,35000.0,34586.37,36,5.88,1050.3,A,A1,medical,2022-02-15,f,Joint App
7758,9779,15000.0,14567.2,60,11.39,319.57,B,B2,medical,2024-03-11,w,Individual
7759,333,20000.0,19551.22,60,6.93,386.49,A,A5,educational,2023-01-28,w,Joint App
7760,5661,18000.0,17480.63,60,7.93,353.86,A,A5,home_improvement,2020-05-25,f,Joint App
7761,9275,18000.0,17892.64,36,6.65,549.61,A,A5,medical,2022-06-24,f,Individual
7762,929,15000.0,14852.89,36,14.17,508.86,C,C3,debt_consolidation,2021-03-30,w,Joint App
7763,2840,10000.0,9765.66,36,22.97,377.87,E,E3,credit_card,2024-05-30,f,Joint App
7764,12020,10000.0,9887.61,36,11.4,325.58,B,B2,vacation,2023-11-26,w,Individual
7765,13599,15000.0,14965.33,36,17.06,534.0,D,D4,small_business,2021-12-28,f,Joint App
7766,4735,12000.0,11652.02,60,15.98,283.23,C,C4,home_improvement,2022-01-31,w,Individual
7767,13881,10000.0,9789.09,36,13.41,331.77,C,C5,major_purchase,2020-11-27,w,Individual
7768,13531,15000.0,14756.03,36,6.45,451.92,A,A1,wedding,2021-01-28,w,Joint App
7769,13677,15000.0,14840.74,60,12.5,333.89,C,C5,educational,2023-01-29,w,Individual
7770,4785,20000.0,19499.24,36,20.62,730.84,E,E1,vacation,2020-07-05,f,Individual
7771,241,5000.0,4960.31,36,13.47,168.26,C,C2,debt_consolidation,2022-12-02,w,Joint App
7772,5445,20000.0,19711.75,60,11.83,436.79,B,B1,home_improvement,2020-10-04,f,Joint App
7773,2282,18000.0,17521.48,36,28.78,732.15,G,G5,car,2020-11-02,w,Joint App
7774,10400,20000.0,19865.45,36,7.13,614.57,A,A1,medical,2024-02-18,f,Joint App
7775,9667,12000.0,11859.88,36,7.53,369.08,A,A4,small_business,2020-01-26,w,Individual
7776,11203,12000.0,11657.58,60,30.92,383.78,G,G2,wedding,2023-06-04,w,Joint App
7777,10191,25000.0,24345.87,36,15.88,854.49,C,C2,small_business,2023-04-16,w,Joint App
7778,7564,25000.0,24978.57,60,12.94,567.57,C,C3,home_improvement,2020-03-13,f,Joint App
7779,13368,10000.0,9775.94,36,28.94,409.35,G,G1,debt_consolidation,2023-03-09,f,Joint App
7780,5884,30000.0,29350.38,36,13.43,995.02,C,C4,small_business,2024-05-04,f,Individual
7781,10344,18000.0,17863.59,36,15.13,620.39,C,C2,debt_consolidation,2024-03-08,w,Joint App
7782,2931,12000.0,11689.85,60,25.6,347.24,F,F5,credit_card,2023-10-21,w,Individual
7783,5146,15000.0,14993.09,36,9.26,478.59,B,B3,educational,2023-08-15,w,Individual
7784,13438,7500.0,7431.43,36,8.56,234.8,B,B4,moving,2020-07-10,f,Joint App
7785,6752,25000.0,24702.11,60,14.78,584.81,C,C2,major_purchase,2023-10-28,f,Individual
7786,6741,18000.0,17583.97,36,6.97,542.7,A,A5,moving,2023-08-20,f,Individual
7787,7725,12000.0,11908.92,60,14.86,282.44,C,C4,vacation,2024-04-16,f,Individual
7788,2385,7500.0,7496.04,60,9.41,157.1,B,B5,moving,2023-03-09,w,Joint App
7789,6179,15000.0,14663.37,60,6.37,286.01,A,A2,wedding,2020-11-23,f,Joint App
7790,2907,20000.0,19852.53,60,16.82,491.47,D,D2,medical,2020-06-28,f,Joint App
7791,1495,15000.0,14709.2,60,18.88,380.59,D,D3,moving,2021-07-19,f,Joint App
7792,14673,20000.0,19524.94,36,15.02,677.03,C,C1,wedding,2021-08-17,w,Joint App
7793,12533,40000.0,39073.01,36,21.3,1478.1,E,E5,home_improvement,2020-04-17,f,Individual
7794,5817,20000.0,19646.5,60,8.3,401.19,B,B2,moving,2024-02-05,f,Individual
7795,8202,25000.0,24645.81,36,10.48,800.82,B,B5,major_purchase,2021-10-31,w,Joint App
7796,1878,5000.0,4939.09,36,11.51,162.89,B,B2,debt_consolidation,2021-06-03,f,Joint App
7797,9312,15000.0,14794.88,60,17.29,370.0,D,D4,car,2021-02-28,w,Individual
7798,6592,25000.0,24496.4,36,12.65,821.26,C,C3,home_improvement,2023-02-12,w,Individual
7799,10857,15000.0,14732.71,36,15.25,512.52,C,C5,vacation,2020-11-19,f,Joint App
7800,8053,12000.0,11931.67,60,14.13,278.43,C,C2,small_business,2023-12-18,f,Joint App
7801,14048,18000.0,17924.98,60,6.08,347.21,A,A4,wedding,2021-07-01,f,Joint App
7802,4632,7500.0,7295.04,36,15.13,253.35,C,C3,car,2020-06-27,f,Individual
7803,6429,5000.0,4855.99,36,23.45,189.11,E,E2,vacation,2024-04-22,f,Individual
