borrower_id,state,zip_code,annual_income,employment_length,home_ownership,fico_range_low,fico_range_high,open_accounts,total_accounts,delinq_2yrs,pub_rec,revol_util,dti,member_since
6787,IN,47779,56106.82,0,MORTGAGE,666,674,9,15,2,0,70.71,38.9,2018-01-19
6788,AZ,85480,54382.68,6,RENT,727,735,16,23,0,0,1.17,41.14,2023-07-13
6789,TX,77357,36232.78,1,OWN,697,705,17,22,0,1,43.88,25.78,2022-06-15
6790,IN,47192,43715.7,2,RENT,628,636,9,38,0,0,15.39,23.9,2019-02-02
6791,VA,24276,26316.72,5,MORTGAGE,801,809,8,27,0,1,19.96,42.22,2021-08-27
6792,OH,44266,78545.39,3,RENT,740,748,19,17,0,0,47.89,42.46,2022-07-07
6793,MI,49751,92244.14,5,RENT,682,690,16,20,0,0,61.34,24.7,2018-04-03
6794,NC,28080,37032.28,5,OWN,685,693,9,28,0,0,85.53,19.09,2019-04-23
6795,NC,28229,81733.86,1,MORTGAGE,833,841,6,31,0,1,5.99,12.95,2020-10-07
6796,CA,93042,56078.66,4,RENT,841,849,4,38,0,0,61.41,6.54,2022-12-10
6797,MI,48509,52099.48,4,OWN,753,761,6,21,0,0,68.71,8.68,2022-01-29
6798,VA,22224,34451.0,8,MORTGAGE,736,744,4,27,3,0,56.94,12.99,2019-02-19
6799,TX,76825,39025.09,5,OWN,704,712,8,14,0,0,11.99,31.93,2023-07-23
6800,PA,17085,68172.66,8,OWN,842,850,12,23,2,0,81.71,17.61,2018-11-15
6801,FL,32286,102839.87,2,MORTGAGE,671,679,7,19,0,0,60.52,15.72,2019-09-24
6802,TN,38154,92627.39,5,RENT,582,590,17,23,0,0,13.89,35.44,2021-10-21
6803,IL,61084,73676.84,2,RENT,738,746,15,24,0,0,90.56,5.09,2018-04-08
6804,NY,12908,21790.14,10,OWN,626,634,11,30,0,0,14.22,9.91,2023-11-06
6805,VA,22226,108173.38,0,RENT,732,740,10,14,2,0,27.51,43.83,2023-06-20
6806,AZ,86501,11795.77,9,RENT,716,724,13,18,0,0,69.68,13.08,2022-06-09
6807,TX,77113,119494.34,1,OWN,585,593,13,14,0,0,34.76,31.49,2020-01-11
6808,NY,12835,72203.98,2,MORTGAGE,661,669,9,26,0,0,81.0,24.83,2023-05-26
6809,TX,78927,78776.53,9,RENT,687,695,19,25,0,0,39.94,15.04,2023-03-22
6810,MI,48840,97093.25,9,MORTGAGE,707,715,19,14,0,0,84.11,38.74,2020-07-30
6811,WA,99295,30235.48,4,MORTGAGE,740,748,3,38,1,0,28.93,31.65,2021-11-16
6812,MO,64298,44049.3,5,OWN,704,712,18,29,0,0,54.38,29.55,2018-07-10
6813,TN,38208,78393.17,2,RENT,736,744,19,10,0,1,22.47,19.85,2018-10-05
6814,MA,01960,79017.86,6,RENT,722,730,3,31,1,0,6.76,27.8,2023-06-12
6815,TN,38347,83017.14,7,MORTGAGE,680,688,13,35,2,0,88.35,39.15,2023-05-23
6816,IL,61369,17739.71,4,MORTGAGE,668,676,13,29,1,1,7.77,13.72,2021-05-11
6817,MI,48731,105081.81,5,MORTGAGE,681,689,7,18,1,0,23.08,17.7,2018-10-16
6818,MA,01786,47788.23,2,RENT,671,679,9,37,0,0,55.97,19.57,2020-07-22
6819,MI,49894,58223.66,4,MORTGAGE,740,748,11,32,0,0,65.29,19.72,2020-09-28
6820,MI,49581,40627.0,3,MORTGAGE,672,680,13,11,0,0,89.82,26.74,2020-07-04
6821,IN,47112,84176.72,9,MORTGAGE,770,778,10,30,1,0,6.86,23.78,2022-03-30
6822,NY,11953,50157.99,4,MORTGAGE,676,684,3,30,0,0,10.13,34.94,2022-02-05
6823,MA,01714,52828.51,7,MORTGAGE,716,724,5,23,0,0,67.03,40.17,2019-04-29
6824,FL,32991,18401.47,10,RENT,703,711,4,17,0,0,26.49,31.58,2022-02-27
6825,GA,30198,35412.23,10,MORTGAGE,723,731,3,38,1,0,6.42,33.36,2021-03-31
6826,MO,63317,20175.25,10,MORTGAGE,733,741,16,16,2,0,9.69,29.67,2019-09-07
6827,TX,77104,94134.67,6,MORTGAGE,715,723,10,31,0,0,87.93,34.95,2022-07-19
6828,MD,21569,93529.41,1,MORTGAGE,736,744,16,23,0,0,60.43,35.95,2018-09-17
6829,MO,64140,120165.11,8,MORTGAGE,602,610,8,22,0,0,55.49,25.99,2023-11-09
6830,GA,30766,138998.04,9,RENT,680,688,13,21,1,0,7.36,26.93,2020-06-01
6831,NJ,07438,62977.71,8,RENT,693,701,15,17,0,0,93.94,27.54,2022-04-29
6832,MO,65641,77640.48,3,RENT,743,751,7,31,1,0,1.05,26.28,2023-04-28
6833,PA,18087,114919.28,6,RENT,652,660,14,37,1,0,63.08,6.48,2023-04-10
6834,OH,43513,58862.97,10,MORTGAGE,674,682,9,11,0,0,68.91,27.65,2020-08-08
6835,AZ,85421,50222.31,10,MORTGAGE,685,693,7,12,1,0,93.74,30.76,2020-08-26
6836,GA,30130,34455.44,9,OWN,650,658,6,28,0,0,23.59,35.07,2021-11-07
6837,NC,28359,47979.65,9,MORTGAGE,721,729,7,32,0,0,88.35,36.52,2021-11-27
6838,TX,79093,18537.75,5,MORTGAGE,652,660,12,27,0,0,83.32,43.3,2018-04-29
6839,AZ,86518,48041.56,9,MORTGAGE,648,656,6,22,1,0,48.9,44.06,2019-01-26
6840,NJ,08585,62870.24,4,MORTGAGE,832,840,11,30,1,0,84.75,11.46,2020-06-12
6841,MO,64024,97811.14,8,RENT,768,776,19,36,0,0,43.97,7.27,2019-09-07
6842,MO,63240,82483.83,7,OWN,657,665,7,38,0,0,24.35,7.81,2018-12-07
6843,WA,99313,96109.53,3,RENT,672,680,19,14,0,0,46.68,36.24,2021-04-08
6844,VA,23023,89855.08,4,RENT,704,712,12,24,1,0,34.19,35.53,2022-04-30
6845,IN,47702,104574.39,8,MORTGAGE,614,622,15,13,0,0,37.08,40.15,2018-11-27
6846,PA,16710,42756.54,3,OWN,633,641,12,34,0,0,59.2,10.91,2018-04-27
6847,MA,01515,81446.53,1,RENT,772,780,4,35,0,0,23.77,35.81,2021-04-25
6848,WA,99056,48612.16,2,MORTGAGE,692,700,18,23,0,0,24.55,36.64,2022-06-27
6849,GA,30679,21892.66,10,OWN,763,771,11,13,0,0,32.04,38.23,2023-02-25
6850,OH,45894,37555.92,8,OWN,790,798,15,18,1,0,44.58,43.5,2018-01-28
6851,VA,23961,38597.57,5,MORTGAGE,797,805,15,22,0,0,76.64,15.86,2021-01-08
6852,NY,12579,41614.81,0,MORTGAGE,693,701,7,16,0,0,47.73,6.4,2022-11-23
6853,TX,78768,43747.26,10,RENT,709,717,16,39,0,0,17.53,19.69,2018-12-08
6854,NC,27992,74401.05,0,OWN,669,677,10,21,0,0,0.37,19.6,2019-08-25
6855,NJ,07093,137264.9,6,RENT,626,634,15,18,0,0,15.99,10.42,2019-03-24
6856,IL,61337,44332.83,7,MORTGAGE,693,701,12,17,0,0,42.09,11.2,2018-04-13
6857,AZ,85830,47358.31,10,RENT,752,760,3,39,0,0,79.1,44.62,2021-08-25
6858,AZ,86460,127936.11,9,RENT,699,707,15,26,0,0,12.91,5.96,2022-06-11
6859,TX,76549,81728.26,1,MORTGAGE,737,745,18,12,0,1,42.55,21.48,2018-04-07
6860,MD,20861,49792.27,7,OWN,717,725,9,23,2,0,11.46,25.41,2021-09-27
6861,NY,11323,59775.79,8,RENT,840,848,12,22,0,0,33.83,26.33,2023-09-06
6862,IL,62896,79975.49,3,RENT,688,696,8,30,0,0,66.55,23.41,2023-08-06
6863,NJ,08773,25504.57,8,RENT,699,707,11,31,0,0,35.0,35.85,2018-11-11
6864,MA,02375,71856.49,0,OWN,680,688,9,26,0,0,58.6,43.3,2019-05-10
6865,VA,23269,88045.23,2,OWN,729,737,4,39,1,0,9.44,18.99,2021-01-19
6866,NC,28516,35415.06,1,OWN,764,772,19,11,0,0,80.75,19.79,2023-09-05
6867,CA,93346,44884.85,7,RENT,637,645,12,18,2,2,66.97,17.69,2022-02-09
6868,NJ,08765,15800.09,3,RENT,827,835,8,34,0,0,49.77,9.91,2019-06-28
6869,MD,20953,48628.66,4,MORTGAGE,643,651,7,31,0,0,48.14,16.49,2019-11-24
6870,MA,01820,40012.68,3,MORTGAGE,632,640,16,24,0,1,81.76,31.46,2018-10-25
6871,NY,14727,36626.53,8,MORTGAGE,609,617,3,35,0,0,70.92,37.05,2018-04-14
6872,WI,54551,48945.82,9,OWN,668,676,9,23,1,0,89.19,5.01,2018-10-03
6873,WI,53085,74966.6,4,RENT,724,732,14,27,0,0,41.45,11.57,2020-01-06
6874,WA,99207,11677.33,8,OWN,638,646,18,12,0,0,39.77,33.68,2021-06-04
6875,IL,60129,73228.28,1,RENT,679,687,19,21,0,0,30.95,28.1,2023-09-10
6876,NC,28845,26122.9,8,RENT,814,822,18,38,0,0,29.44,29.78,2020-03-13
6877,TN,38472,56331.25,8,RENT,710,718,17,10,0,0,47.13,20.04,2020-05-26
6878,CA,94392,40862.61,8,MORTGAGE,823,831,8,16,0,0,1.71,44.18,2020-04-15
6879,WA,98202,23307.61,7,MORTGAGE,765,773,15,31,2,1,3.24,32.84,2021-06-15
6880,GA,31346,63919.73,10,MORTGAGE,753,761,4,17,1,0,52.74,29.32,2022-10-27
6881,MA,02513,61105.38,8,RENT,744,752,13,30,0,0,64.24,13.82,2018-05-24
6882,MI,48790,71395.02,9,RENT,722,730,19,15,0,0,91.34,34.66,2022-03-21
6883,CA,93476,56039.33,4,RENT,670,678,19,30,2,0,30.12,6.62,2018-03-07
6884,CA,93178,66929.4,9,MORTGAGE,725,733,18,38,0,0,4.82,5.07,2021-07-26
6885,WA,98475,50756.0,2,MORTGAGE,717,725,5,35,0,0,64.92,21.41,2023-07-25
6886,IN,46327,30433.44,3,OWN,650,658,18,25,0,1,23.97,10.32,2022-01-04
6887,PA,17256,52555.34,2,RENT,654,662,19,28,1,1,5.96,23.23,2020-08-21
6888,IL,60429,123964.13,9,MORTGAGE,680,688,3,36,0,0,24.66,21.94,2023-09-18
6889,TN,37350,42978.56,3,RENT,785,793,7,26,0,0,8.97,18.34,2021-11-30
6890,CA,91711,25119.13,4,RENT,693,701,14,21,0,1,5.54,15.87,2020-03-13
6891,IN,47605,18653.34,8,RENT,613,621,18,33,0,0,50.87,39.48,2018-11-20
6892,NY,10174,25985.06,6,OWN,663,671,16,28,0,0,81.5,16.44,2022-11-12
6893,PA,19248,217020.24,4,MORTGAGE,646,654,5,18,0,0,67.62,23.06,2018-04-18
6894,NY,12440,75369.16,10,MORTGAGE,728,736,3,30,1,0,24.35,19.35,2022-07-24
6895,CA,90634,97038.93,6,RENT,789,797,16,10,0,0,41.19,37.85,2020-07-18
6896,MD,20828,106033.07,2,MORTGAGE,657,665,6,24,0,0,28.03,30.43,2023-10-26
6897,OH,44626,60812.19,6,MORTGAGE,733,741,18,36,0,0,80.71,30.04,2018-07-30
6898,GA,30696,64674.05,4,RENT,804,812,10,16,0,0,81.05,27.16,2020-11-03
6899,IN,46302,39665.61,0,MORTGAGE,810,818,7,31,0,0,64.62,44.86,2023-04-04
6900,NY,14017,60079.96,6,MORTGAGE,761,769,4,13,0,0,85.5,12.87,2022-02-01
6901,GA,31053,33427.06,5,MORTGAGE,727,735,12,33,1,0,51.1,35.43,2019-10-02
6902,IN,47346,28347.72,5,RENT,733,741,9,28,0,0,46.13,22.67,2020-10-14
6903,WI,53436,22568.83,10,OWN,786,794,16,22,0,0,58.65,44.48,2021-12-01
6904,VA,22307,66365.33,9,OWN,835,843,7,39,2,0,93.34,31.29,2023-10-23
6905,PA,18269,17056.39,3,OWN,827,835,16,26,0,0,12.45,13.52,2020-07-24
6906,PA,16417,29675.7,6,MORTGAGE,734,742,19,26,2,1,65.46,5.32,2019-06-27
6907,NJ,08828,137321.84,3,OWN,710,718,12,10,0,0,77.35,36.14,2020-11-10
6908,TN,37722,56680.61,5,RENT,723,731,8,19,0,0,71.22,15.8,2021-03-06
6909,PA,16978,49702.37,9,MORTGAGE,731,739,12,11,1,0,77.07,31.01,2021-10-08
6910,WI,53835,23881.48,6,RENT,741,749,8,32,1,1,66.7,28.55,2022-02-10
6911,TN,37523,17295.82,2,OWN,673,681,3,17,0,0,11.82,10.6,2019-06-09
6912,AZ,85743,146320.5,2,MORTGAGE,682,690,13,30,0,0,92.66,17.32,2020-07-29
6913,CA,94190,69194.42,7,RENT,787,795,6,20,0,0,77.46,7.84,2022-03-07
6914,MO,65751,76090.14,1,RENT,718,726,6,15,0,1,84.89,18.91,2020-02-07
6915,TN,37833,43081.75,8,MORTGAGE,684,692,17,10,0,0,83.13,43.22,2018-12-02
6916,GA,30728,73717.49,7,MORTGAGE,705,713,6,38,0,0,4.0,19.59,2022-01-30
6917,NY,10970,73474.92,0,OWN,635,643,8,23,0,2,22.69,9.64,2021-08-19
6918,TX,79131,35829.53,10,MORTGAGE,665,673,15,15,0,0,82.65,36.3,2022-07-13
6919,TX,77709,53771.77,9,RENT,683,691,16,34,0,0,82.0,32.08,2021-11-11
6920,VA,23564,52866.63,0,MORTGAGE,691,699,11,34,1,0,25.06,41.43,2018-05-12
6921,GA,31552,44173.45,2,MORTGAGE,710,718,9,38,0,0,58.39,28.8,2023-09-09
6922,WI,54547,78520.14,2,MORTGAGE,745,753,3,27,0,0,77.71,16.89,2020-12-07
6923,GA,31134,75913.02,6,RENT,729,737,8,24,0,0,3.87,36.73,2021-10-25
6924,VA,22842,22698.83,2,RENT,754,762,17,30,0,0,77.89,25.06,2021-11-05
6925,WI,53475,187128.19,6,RENT,842,850,13,33,0,0,93.52,40.73,2020-12-12
6926,WA,98346,144396.54,2,RENT,666,674,13,24,2,0,19.47,44.35,2021-09-01
6927,NY,10773,18982.82,5,OWN,694,702,6,26,0,1,46.03,29.69,2022-02-09
6928,MI,48020,32866.08,10,MORTGAGE,837,845,5,35,0,0,31.17,42.25,2022-03-16
6929,OH,43128,35570.22,8,MORTGAGE,719,727,18,17,0,1,52.77,15.65,2023-02-19
6930,MO,65031,43366.26,4,MORTGAGE,674,682,8,32,0,0,6.23,30.2,2020-05-14
6931,MO,63980,45161.57,9,RENT,598,606,10,29,1,0,93.99,34.73,2023-04-09
6932,PA,16203,38521.41,9,OWN,739,747,8,37,0,0,23.27,9.46,2022-01-21
6933,MI,48917,16561.71,3,RENT,631,639,3,15,0,0,7.91,26.72,2020-10-09
6934,MA,01843,67730.02,5,MORTGAGE,743,751,16,17,2,0,62.15,27.17,2019-01-23
6935,NJ,08404,35239.96,7,RENT,588,596,16,34,0,1,53.16,25.97,2019-09-07
6936,CA,94443,45246.25,1,MORTGAGE,645,653,18,33,1,0,35.29,36.45,2018-07-24
6937,FL,32932,29602.15,3,RENT,726,734,14,36,0,1,27.6,41.8,2018-02-19
6938,PA,18757,54443.26,4,MORTGAGE,724,732,7,39,1,0,90.48,15.59,2020-03-14
6939,MO,63057,39577.83,3,RENT,654,662,19,10,0,0,39.81,31.69,2021-10-29
6940,WA,99169,82163.89,8,OWN,699,707,13,24,1,2,49.06,44.43,2018-11-23
6941,PA,16043,12769.95,8,MORTGAGE,667,675,4,35,0,0,39.47,11.63,2021-07-20
6942,NY,12567,61261.84,9,OWN,585,593,3,18,0,0,33.93,14.25,2019-04-20
6943,GA,30142,49515.08,6,MORTGAGE,625,633,14,33,0,0,94.61,26.41,2022-02-26
6944,GA,30839,82017.18,5,RENT,740,748,3,13,1,0,83.98,13.37,2019-08-09
6945,AZ,85098,92154.43,5,RENT,653,661,6,27,0,0,45.91,41.67,2023-03-22
6946,MD,21477,39013.26,10,OWN,681,689,6,17,1,0,5.77,33.37,2019-08-11
6947,MI,48235,101822.66,1,MORTGAGE,665,673,13,20,0,0,56.84,30.99,2019-11-05
6948,IL,62138,28130.74,9,RENT,745,753,4,38,3,0,17.85,31.12,2022-09-25
6949,CA,91754,23452.09,10,OWN,739,747,19,14,0,0,67.43,32.88,2019-02-04
6950,PA,18276,51353.87,9,RENT,733,741,3,37,0,0,37.4,6.81,2022-11-07
6951,MA,01993,10415.7,8,OWN,826,834,18,20,0,0,94.7,9.32,2020-04-17
6952,GA,31600,36711.48,6,RENT,844,852,13,15,0,0,23.8,24.93,2020-11-04
6953,NY,11388,73927.03,7,MORTGAGE,695,703,4,14,1,0,16.23,15.96,2022-03-28
6954,OH,45711,39967.72,7,OWN,720,728,11,17,3,0,13.85,6.27,2023-02-26
6955,MO,64718,33092.23,8,RENT,674,682,7,17,0,0,37.5,35.89,2023-09-06
6956,OH,45058,32578.58,7,RENT,662,670,8,28,0,0,32.86,40.19,2019-02-24
6957,NC,27515,39536.87,0,OWN,762,770,7,14,1,0,6.77,38.18,2021-02-24
6958,GA,31433,49680.6,7,MORTGAGE,632,640,15,36,0,0,4.65,16.26,2023-07-19
6959,VA,23592,26294.39,5,MORTGAGE,702,710,15,20,1,0,66.79,21.18,2021-01-07
6960,GA,31157,62164.04,3,RENT,589,597,8,13,0,0,48.12,22.73,2022-05-31
6961,IN,46959,44628.38,0,OWN,592,600,16,10,0,0,17.99,12.25,2021-06-20
6962,PA,18189,127022.75,1,MORTGAGE,746,754,12,13,0,0,35.08,43.13,2022-10-21
6963,MI,48728,83849.76,6,OWN,722,730,4,35,2,0,78.38,6.41,2019-11-23
6964,IL,60396,57214.43,4,RENT,710,718,9,36,2,0,73.45,8.86,2022-04-17
6965,IL,61045,42183.8,8,RENT,723,731,15,17,0,1,28.4,21.73,2019-10-08
6966,FL,34950,37790.54,3,MORTGAGE,783,791,15,37,0,0,10.16,32.88,2020-03-14
6967,NC,27402,23946.38,9,OWN,757,765,6,27,0,0,25.15,31.38,2022-02-16
6968,IN,47605,75075.05,5,RENT,741,749,14,32,0,0,94.13,30.16,2022-04-08
6969,PA,17421,36611.62,5,RENT,722,730,19,19,1,0,41.89,7.59,2022-05-26
6970,MO,63115,10259.03,2,MORTGAGE,721,729,14,29,0,0,49.44,29.93,2022-12-19
6971,MO,65321,24001.55,2,OWN,610,618,3,29,0,0,7.26,27.35,2018-07-14
6972,MI,49022,71224.76,1,RENT,659,667,13,22,2,0,31.45,17.0,2018-09-19
6973,AZ,86190,37491.99,9,MORTGAGE,723,731,17,22,0,1,63.04,13.15,2020-04-06
6974,NY,13470,54421.9,5,RENT,623,631,11,17,0,0,17.87,20.93,2018-05-12
6975,TN,38509,48275.79,4,RENT,623,631,4,19,0,0,15.01,26.52,2023-09-10
6976,WA,98203,16666.14,3,MORTGAGE,681,689,17,38,0,0,75.25,25.41,2019-01-03
6977,MI,49564,82659.93,2,RENT,729,737,15,39,1,0,6.67,15.32,2021-06-03
6978,WI,53546,36064.68,6,RENT,835,843,18,13,0,0,24.62,29.39,2023-02-19
6979,IL,61623,68084.51,9,RENT,672,680,13,10,1,0,22.54,32.94,2021-09-15
6980,MD,21862,12335.26,5,RENT,813,821,14,10,0,0,38.21,36.93,2018-09-21
6981,CA,91677,13366.1,10,MORTGAGE,665,673,5,14,0,0,90.22,26.44,2023-11-23
6982,WI,53319,98933.93,7,RENT,653,661,17,31,1,0,61.77,29.86,2022-11-07
6983,WI,53977,67285.61,4,RENT,597,605,18,28,0,0,34.67,44.94,2018-05-03
6984,NY,12033,26388.26,1,RENT,580,588,7,14,0,0,94.23,41.78,2023-05-08
6985,VA,22815,163372.57,3,MORTGAGE,733,741,8,36,0,0,62.92,26.25,2019-04-18
6986,FL,33864,37961.93,10,RENT,638,646,5,12,0,0,64.26,34.99,2019-11-15
6987,IN,46906,49131.05,0,RENT,692,700,18,37,0,0,88.31,9.74,2022-06-02
6988,NJ,08174,122433.84,3,MORTGAGE,829,837,19,22,0,0,17.48,39.84,2021-04-08
6989,PA,15456,17518.43,7,MORTGAGE,621,629,16,31,0,0,67.67,9.33,2020-10-02
6990,NJ,08144,15582.85,10,MORTGAGE,793,801,14,16,0,0,25.36,33.89,2021-06-20
6991,OH,44989,75409.22,0,OWN,762,770,17,17,0,0,91.84,40.66,2018-10-23
6992,TX,76655,29083.79,7,MORTGAGE,589,597,7,38,0,0,45.4,13.43,2020-11-20
6993,IN,47913,38403.42,6,RENT,666,674,7,34,2,0,10.09,16.46,2019-01-18
6994,PA,15086,58994.96,9,RENT,657,665,14,25,0,0,54.26,35.66,2019-04-05
6995,IN,47762,36521.05,4,OWN,728,736,16,26,0,0,41.66,38.66,2019-06-06
6996,MD,21703,84430.14,10,MORTGAGE,673,681,3,19,3,0,48.35,7.9,2019-01-20
6997,WI,53282,99257.36,3,RENT,628,636,8,23,0,0,64.57,41.99,2019-11-18
6998,NJ,07420,178360.36,9,RENT,746,754,16,18,0,0,35.67,12.5,2018-10-20
6999,TX,79081,26159.62,1,MORTGAGE,667,675,4,33,0,0,0.97,12.18,2023-05-06
7000,NJ,08410,55448.7,5,OWN,685,693,18,35,1,0,6.48,5.83,2023-01-16
7001,NC,28906,46078.42,9,RENT,722,730,11,22,0,0,0.36,35.3,2019-12-24
7002,NC,27113,14571.59,8,MORTGAGE,707,715,11,39,0,0,13.19,34.26,2023-09-25
7003,IL,61851,133495.3,8,OWN,603,611,6,32,0,0,56.75,10.34,2020-09-21
7004,AZ,86240,65020.14,3,RENT,695,703,14,39,0,0,18.29,13.73,2018-11-25
7005,PA,18258,28012.71,5,MORTGAGE,712,720,3,37,0,0,16.17,40.31,2018-07-27
7006,FL,34399,35242.66,8,OWN,741,749,19,38,0,0,79.56,32.15,2022-08-23
7007,NJ,07710,33341.71,6,MORTGAGE,722,730,12,31,0,2,7.75,8.16,2022-01-27
7008,NC,28508,42111.56,2,MORTGAGE,586,594,16,33,0,0,51.98,7.38,2019-04-17
7009,TN,37441,63461.0,6,MORTGAGE,587,595,9,18,0,0,1.55,35.96,2018-02-26
7010,OH,44034,117236.93,8,RENT,773,781,16,24,0,1,79.64,10.95,2020-05-01
7011,PA,18523,39617.55,6,RENT,677,685,15,27,2,0,66.95,5.52,2019-01-02
7012,OH,43338,94796.42,4,MORTGAGE,770,778,9,26,0,0,15.09,9.17,2021-03-25
7013,NC,28419,124847.86,8,RENT,667,675,3,37,0,0,60.1,32.01,2019-09-24
7014,PA,19609,53201.09,4,OWN,715,723,9,35,0,0,31.15,42.68,2019-09-30
7015,FL,34543,66955.11,4,MORTGAGE,728,736,18,15,0,0,89.46,25.25,2019-07-25
7016,OH,44804,73693.78,6,RENT,723,731,9,33,0,0,47.75,32.28,2019-02-03
7017,NY,14130,24577.39,10,MORTGAGE,663,671,19,18,0,0,85.83,35.71,2020-11-12
7018,MI,48875,21142.76,7,MORTGAGE,716,724,9,21,0,0,44.68,24.33,2019-11-13
7019,MA,01321,190921.24,9,RENT,739,747,7,26,0,0,10.56,6.12,2023-11-26
7020,AZ,85905,40693.47,7,OWN,657,665,10,33,0,0,17.74,18.93,2023-01-02
7021,WI,54128,35162.46,10,RENT,756,764,10,31,2,0,79.16,19.88,2021-07-02
7022,MO,64751,52989.21,4,OWN,719,727,18,36,0,0,75.87,32.53,2019-09-04
7023,TN,37756,33563.3,7,MORTGAGE,715,723,14,28,0,0,45.78,32.96,2021-04-11
7024,CA,94270,168539.22,10,OWN,685,693,15,39,0,0,27.98,39.47,2021-11-13
7025,WA,99124,21587.15,10,RENT,599,607,16,14,0,0,6.16,22.53,2018-05-21
7026,NY,10544,42515.08,6,RENT,692,700,9,36,0,0,69.03,5.47,2018-05-09
7027,PA,16400,41692.84,7,OWN,735,743,8,30,0,1,78.82,43.43,2021-06-18
7028,NY,11443,163290.8,1,RENT,720,728,7,37,0,0,46.6,9.03,2018-11-13
7029,TX,77569,55079.84,7,MORTGAGE,692,700,19,21,1,0,40.26,34.59,2019-04-30
7030,TX,78685,33252.9,3,OWN,824,832,14,14,0,0,34.17,14.69,2023-09-15
7031,MA,01200,17229.09,10,OWN,736,744,14,23,0,0,56.74,25.9,2023-09-05
7032,VA,24590,34856.24,8,MORTGAGE,577,585,17,13,0,0,33.46,33.7,2020-06-15
7033,CA,94317,30063.08,2,RENT,650,658,7,15,0,0,53.49,36.05,2018-04-15
7034,MA,02316,63984.7,6,MORTGAGE,728,736,12,11,0,0,8.01,8.52,2020-12-23
7035,VA,22262,47280.21,4,OWN,803,811,19,20,2,0,86.59,19.38,2022-10-31
7036,IL,60765,63581.57,0,MORTGAGE,748,756,14,34,0,0,17.69,36.32,2022-04-26
7037,AZ,85709,47021.34,3,MORTGAGE,721,729,16,12,0,0,15.84,17.75,2021-11-16
7038,IN,46426,85903.35,5,OWN,694,702,16,23,0,0,42.38,42.19,2021-11-21
7039,MI,49814,144437.65,3,RENT,663,671,6,24,0,0,15.63,33.97,2020-12-14
7040,AZ,85770,94584.07,7,OWN,730,738,3,35,2,0,70.79,38.14,2023-04-10
7041,NY,10518,42704.02,3,RENT,693,701,16,38,0,0,65.14,34.45,2023-02-01
7042,MD,21748,47243.65,6,OWN,736,744,10,30,0,0,86.14,31.33,2021-06-13
7043,OH,44230,49858.49,2,MORTGAGE,830,838,16,34,0,0,38.14,23.62,2018-03-29
7044,OH,43393,42713.75,2,MORTGAGE,739,747,17,22,0,0,2.87,16.68,2018-02-10
7045,MO,64172,71906.02,0,OWN,679,687,10,18,0,0,79.13,18.36,2019-09-16
7046,MO,64436,75229.96,8,RENT,618,626,7,37,1,0,89.72,38.53,2018-03-31
7047,WA,99033,43394.98,2,OWN,791,799,8,31,1,0,45.11,24.41,2019-03-16
7048,MD,21639,36081.12,3,RENT,629,637,8,38,0,0,15.03,13.96,2021-01-06
7049,MD,21081,22225.6,4,RENT,589,597,12,15,0,0,43.07,30.44,2019-01-07
7050,NC,28324,50402.3,7,MORTGAGE,621,629,4,35,1,0,41.82,18.03,2020-06-17
7051,AZ,85296,61309.44,5,RENT,807,815,3,28,0,0,87.53,34.01,2018-07-28
7052,AZ,85843,16399.43,1,RENT,703,711,3,19,0,0,93.27,20.08,2020-03-23
7053,VA,23794,37849.03,6,RENT,731,739,17,30,0,0,6.65,25.2,2023-06-24
7054,MI,48053,49707.03,8,MORTGAGE,605,613,7,18,0,0,84.62,7.77,2022-06-28
7055,AZ,85652,65873.63,8,RENT,606,614,18,37,0,0,37.12,13.02,2022-06-08
7056,TX,79858,79057.47,9,OWN,831,839,5,13,0,0,28.31,40.8,2023-01-06
7057,WI,53396,41126.31,10,OWN,744,752,3,24,1,0,64.15,38.6,2023-07-22
7058,WI,54895,69770.78,7,MORTGAGE,821,829,7,10,0,1,11.97,25.01,2018-08-25
7059,MD,21344,68947.32,7,OWN,742,750,19,26,0,0,41.03,6.15,2020-03-18
7060,WI,54182,104663.55,8,OWN,715,723,17,18,1,0,46.64,44.74,2018-05-20
7061,CA,92286,46874.59,0,RENT,674,682,10,11,0,0,42.15,34.47,2018-06-07
7062,TX,77500,81289.22,3,OWN,588,596,13,16,0,0,77.83,37.77,2020-04-07
7063,PA,15730,80741.82,4,MORTGAGE,689,697,14,18,0,0,54.54,21.36,2023-11-10
7064,NC,28018,36442.16,3,RENT,771,779,6,22,0,0,64.66,31.67,2022-10-14
7065,NC,27263,60716.91,1,MORTGAGE,695,703,16,31,1,0,82.02,7.07,2019-04-05
7066,NJ,07294,30585.37,0,MORTGAGE,794,802,13,35,1,0,19.86,37.13,2019-03-20
7067,NY,12733,131317.18,3,RENT,628,636,19,20,0,0,57.64,10.03,2021-09-12
7068,OH,44756,53299.15,3,RENT,606,614,11,32,0,1,29.76,20.6,2018-12-31
7069,TX,78722,56253.67,2,MORTGAGE,637,645,12,14,0,0,50.82,38.16,2019-07-15
7070,VA,24155,21360.41,10,RENT,591,599,5,18,0,0,8.04,6.77,2023-11-14
7071,FL,32387,37765.5,2,RENT,740,748,17,13,1,1,54.52,25.67,2018-05-14
7072,TX,79581,68594.61,8,MORTGAGE,726,734,19,32,0,0,51.65,21.06,2018-02-10
