perf_id,loan_id,snapshot_date,loan_status,out_prncp,out_prncp_inv,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_fees,last_payment_date,last_payment_amount
7616,7616,2024-12-31,Current,27550.36,27550.36,15407.16,11672.89,3734.27,0.0,0.0,2024-12-16,1283.93
7617,7617,2024-12-31,Current,4834.02,4834.02,9108.0,4890.73,4217.27,0.0,0.0,2024-12-20,414.0
7618,7618,2024-12-31,Fully Paid,0.09,0.09,11796.48,9877.0,1919.48,0.0,0.0,2024-03-14,327.68
7619,7619,2024-12-31,Fully Paid,0,0,8966.31,7456.85,1509.46,0.0,0.0,2024-10-29,248.86
7620,7620,2024-12-31,Fully Paid,0.04,0.04,5535.72,4929.54,606.18,0.0,0.0,2024-10-25,153.77
7621,7621,2024-12-31,Current,3519.15,3519.15,14168.62,8131.62,6037.0,0.0,0.0,2024-12-04,301.46
7622,7622,2024-12-31,Charged Off,2736.23,2736.23,23141.44,14949.64,8191.8,844.07,67.53,2022-10-21,112.27
7623,7623,2024-12-31,Current,2956.83,2956.83,2749.68,1919.37,830.31,0.0,0.0,2024-12-10,101.84
7624,7624,2024-12-31,Current,22196.01,22196.01,4456.88,2460.57,1996.31,0.0,0.0,2024-12-05,557.11
7625,7625,2024-12-31,Fully Paid,0.2,0.2,12033.72,9840.33,2193.39,0.0,0.0,2024-07-01,334.27
7626,7626,2024-12-31,Charged Off,5038.22,5038.22,14328.34,9794.68,4533.66,749.78,59.98,2023-04-19,10.42
7627,7627,2024-12-31,Current,1977.24,1977.24,28163.52,22645.38,5518.14,0.0,0.0,2024-12-13,502.92
7628,7628,2024-12-31,Current,9601.33,9601.33,31828.95,19934.24,11894.71,0.0,0.0,2024-12-16,707.31
7629,7629,2024-12-31,Fully Paid,0,0,8835.82,7334.62,1501.2,0.0,0.0,2024-08-12,245.42
7630,7630,2024-12-31,Current,4835.36,4835.36,6671.8,4891.94,1779.86,0.0,0.0,2024-12-21,333.59
7631,7631,2024-12-31,Fully Paid,0,0,22496.64,14970.48,7526.16,0.0,0.0,2024-09-24,624.79
7632,7632,2024-12-31,Current,7216.84,7216.84,7754.89,4594.61,3160.28,0.0,0.0,2024-12-21,456.17
7633,7633,2024-12-31,Current,9599.22,9599.22,13000.6,10110.18,2890.42,0.0,0.0,2024-12-24,650.03
7634,7634,2024-12-31,Fully Paid,0,0,13985.56,11909.33,2076.23,0.0,0.0,2023-06-19,388.41
7635,7635,2024-12-31,Current,18091.95,18091.95,7409.4,6390.91,1018.49,0.0,0.0,2024-12-10,740.94
7636,7636,2024-12-31,Current,9502.02,9502.02,4352.48,2488.97,1863.51,0.0,0.0,2024-12-25,272.03
7637,7637,2024-12-31,Fully Paid,0.03,0.03,18031.32,14719.65,3311.67,0.0,0.0,2023-05-17,500.87
7638,7638,2024-12-31,Charged Off,6343.75,6343.75,1482.78,1049.78,433.0,767.63,61.41,2022-06-12,64.39
7639,7639,2024-12-31,Current,6865.0,6865.0,25810.4,18133.89,7676.51,0.0,0.0,2024-12-11,921.8
7640,7640,2024-12-31,Current,12810.76,12810.76,10724.25,6998.09,3726.16,0.0,0.0,2024-12-13,714.95
7641,7641,2024-12-31,Fully Paid,0,0,37646.1,29891.14,7754.96,0.0,0.0,2024-08-16,1045.55
7642,7642,2024-12-31,Fully Paid,0.09,0.09,22349.88,19689.8,2660.08,0.0,0.0,2023-02-13,620.83
7643,7643,2024-12-31,Current,3381.23,3381.23,14202.93,6598.93,7604.0,0.0,0.0,2024-12-02,302.19
7644,7644,2024-12-31,Fully Paid,0.1,0.1,34081.92,24433.8,9648.12,0.0,0.0,2023-08-04,946.72
7645,7645,2024-12-31,Current,5292.68,5292.68,6694.84,4598.79,2096.05,0.0,0.0,2024-12-11,352.36
7646,7646,2024-12-31,Charged Off,7949.85,7949.85,8650.26,6760.87,1889.39,2042.06,163.36,2023-12-12,56.88
7647,7647,2024-12-31,Current,2085.34,2085.34,3507.24,2782.05,725.19,0.0,0.0,2024-12-26,159.42
7648,7648,2024-12-31,Fully Paid,0,0,34220.11,29683.07,4537.04,0.0,0.0,2024-10-07,950.51
7649,7649,2024-12-31,Current,3766.57,3766.57,4673.28,3624.64,1048.64,0.0,0.0,2024-12-01,146.04
7650,7650,2024-12-31,Charged Off,14450.18,14450.18,19995.03,10403.87,9591.16,5095.41,407.63,2021-11-17,53.97
7651,7651,2024-12-31,Charged Off,10443.83,10443.83,2659.44,1545.28,1114.16,1779.72,142.38,2023-07-07,112.14
7652,7652,2024-12-31,Current,754.09,754.09,10693.2,9103.81,1589.39,0.0,0.0,2024-12-12,190.95
7653,7653,2024-12-31,Fully Paid,0.15,0.15,18463.32,14715.74,3747.58,0.0,0.0,2024-05-13,512.87
7654,7654,2024-12-31,Current,2793.33,2793.33,5964.0,4661.66,1302.34,0.0,0.0,2024-12-26,248.5
7655,7655,2024-12-31,Current,2818.58,2818.58,5197.77,4482.04,715.73,0.0,0.0,2024-12-01,225.99
7656,7656,2024-12-31,Current,6964.07,6964.07,3959.76,2877.02,1082.74,0.0,0.0,2024-12-19,329.98
7657,7657,2024-12-31,Fully Paid,0,0,13466.4,11865.38,1601.02,0.0,0.0,2024-11-11,373.95
7658,7658,2024-12-31,Current,7530.65,7530.65,6117.3,4334.13,1783.17,0.0,0.0,2024-12-19,407.82
7659,7659,2024-12-31,Current,7179.91,7179.91,12453.84,7569.15,4884.69,0.0,0.0,2024-12-10,345.94
7660,7660,2024-12-31,Current,10616.88,10616.88,12794.94,8890.22,3904.72,0.0,0.0,2024-12-02,412.74
7661,7661,2024-12-31,Current,5755.77,5755.77,2197.8,1600.68,597.12,0.0,0.0,2024-12-19,244.2
7662,7662,2024-12-31,Fully Paid,0,0,16833.52,14661.51,2172.01,0.0,0.0,2024-10-04,467.52
7663,7663,2024-12-31,Current,5648.21,5648.21,12166.8,9199.36,2967.44,0.0,0.0,2024-12-17,506.95
7664,7664,2024-12-31,Fully Paid,0,0,11796.09,9878.1,1917.99,0.0,0.0,2023-07-24,327.64
7665,7665,2024-12-31,Fully Paid,0,0,13204.04,11915.69,1288.35,0.0,0.0,2024-03-04,366.74
7666,7666,2024-12-31,Fully Paid,0.17,0.17,14577.84,11978.7,2599.14,0.0,0.0,2023-03-17,404.94
7667,7667,2024-12-31,Fully Paid,0,0,34701.7,24370.26,10331.44,0.0,0.0,2023-08-04,963.8
7668,7668,2024-12-31,Current,3478.81,3478.81,9316.84,8212.85,1103.99,0.0,0.0,2024-12-16,358.34
7669,7669,2024-12-31,Fully Paid,0,0,13912.07,11907.02,2005.05,0.0,0.0,2023-02-15,386.32
7670,7670,2024-12-31,Fully Paid,0.12,0.12,27997.56,24979.62,3017.94,0.0,0.0,2024-07-02,777.71
7671,7671,2024-12-31,Charged Off,25580.8,25580.8,6680.76,3657.77,3022.99,10204.37,816.35,2021-07-13,67.9
7672,7672,2024-12-31,Current,2677.1,2677.1,6665.0,4635.21,2029.79,0.0,0.0,2024-12-06,266.6
7673,7673,2024-12-31,Current,10909.66,10909.66,12445.68,3953.35,8492.33,0.0,0.0,2024-12-26,478.68
7674,7674,2024-12-31,Fully Paid,0.14,0.14,9192.96,7327.01,1865.95,0.0,0.0,2024-09-30,255.36
7675,7675,2024-12-31,Current,472.38,472.38,16664.2,14321.99,2342.21,0.0,0.0,2024-12-18,476.12
7676,7676,2024-12-31,Fully Paid,0.07,0.07,27446.76,24401.61,3045.15,0.0,0.0,2024-09-12,762.41
7677,7677,2024-12-31,Current,28394.73,28394.73,16395.12,11455.93,4939.19,0.0,0.0,2024-12-23,1366.26
7678,7678,2024-12-31,Current,4380.19,4380.19,6387.57,5592.88,794.69,0.0,0.0,2024-12-05,304.17
7679,7679,2024-12-31,Current,13505.75,13505.75,25969.68,11032.3,14937.38,0.0,0.0,2024-12-08,721.38
7680,7680,2024-12-31,Current,4195.62,4195.62,10245.5,7693.66,2551.84,0.0,0.0,2024-12-07,409.82
7681,7681,2024-12-31,Current,11366.83,11366.83,5107.2,3523.21,1583.99,0.0,0.0,2024-12-18,510.72
7682,7682,2024-12-31,Fully Paid,0.16,0.16,11976.84,9871.01,2105.83,0.0,0.0,2023-10-17,332.69
7683,7683,2024-12-31,Charged Off,9151.33,9151.33,7338.03,2544.98,4793.05,2592.82,207.43,2024-03-03,107.26
7684,7684,2024-12-31,Fully Paid,0,0,10805.38,9866.2,939.18,0.0,0.0,2023-11-15,300.13
7685,7685,2024-12-31,Current,933.24,933.24,16031.0,14016.23,2014.77,0.0,0.0,2024-12-11,471.5
7686,7686,2024-12-31,Current,12891.39,12891.39,30057.6,16643.38,13414.22,0.0,0.0,2024-12-20,751.44
7687,7687,2024-12-31,Current,20683.65,20683.65,23375.52,9211.72,14163.8,0.0,0.0,2024-12-22,865.76
7688,7688,2024-12-31,Current,23897.6,23897.6,27137.33,15350.57,11786.76,0.0,0.0,2024-12-10,935.77
7689,7689,2024-12-31,Current,3115.04,3115.04,5292.48,4369.85,922.63,0.0,0.0,2024-12-05,143.04
7690,7690,2024-12-31,Current,6895.24,6895.24,7090.7,4772.88,2317.82,0.0,0.0,2024-12-07,417.1
7691,7691,2024-12-31,Current,4651.98,4651.98,12582.9,5123.27,7459.63,0.0,0.0,2024-12-13,306.9
7692,7692,2024-12-31,Charged Off,9495.66,9495.66,37541.98,15337.07,22204.91,3506.72,280.54,2024-12-06,401.47
7693,7693,2024-12-31,Current,596.11,596.11,5518.8,4263.13,1255.67,0.0,0.0,2024-12-25,102.2
7694,7694,2024-12-31,Current,33798.88,33798.88,10696.56,6200.5,4496.06,0.0,0.0,2024-12-21,891.38
7695,7695,2024-12-31,Current,2219.46,2219.46,32006.8,22175.13,9831.67,0.0,0.0,2024-12-26,571.55
7696,7696,2024-12-31,Current,16144.83,16144.83,12249.6,8674.34,3575.26,0.0,0.0,2024-12-28,510.4
7697,7697,2024-12-31,Current,6093.48,6093.48,5272.28,3750.81,1521.47,0.0,0.0,2024-12-06,202.78
7698,7698,2024-12-31,Current,22151.69,22151.69,15192.38,12513.91,2678.47,0.0,0.0,2024-12-07,1085.17
7699,7699,2024-12-31,Current,15592.37,15592.37,6013.89,4276.26,1737.63,0.0,0.0,2024-12-19,668.21
7700,7700,2024-12-31,Fully Paid,0,0,17141.38,14765.05,2376.33,0.0,0.0,2024-09-15,476.13
7701,7701,2024-12-31,Current,5704.03,5704.03,3633.37,1613.21,2020.16,0.0,0.0,2024-12-19,191.23
7702,7702,2024-12-31,Fully Paid,0,0,34202.8,29547.17,4655.63,0.0,0.0,2024-07-21,950.0
7703,7703,2024-12-31,Current,16131.7,16131.7,11406.5,8672.03,2734.47,0.0,0.0,2024-12-20,814.75
7704,7704,2024-12-31,Fully Paid,0.19,0.19,8071.2,7339.0,732.2,0.0,0.0,2023-01-29,224.2
7705,7705,2024-12-31,Current,432.44,432.44,12726.36,9508.16,3218.2,0.0,0.0,2024-12-18,219.42
7706,7706,2024-12-31,Current,4122.52,4122.52,5508.29,3195.38,2312.91,0.0,0.0,2024-12-05,289.91
7707,7707,2024-12-31,Current,5408.32,5408.32,2706.88,1979.27,727.61,0.0,0.0,2024-12-13,246.08
7708,7708,2024-12-31,Current,3967.71,3967.71,1869.6,995.39,874.21,0.0,0.0,2024-12-10,116.85
7709,7709,2024-12-31,Fully Paid,0.07,0.07,16714.44,14961.27,1753.17,0.0,0.0,2024-04-03,464.29
7710,7710,2024-12-31,Current,6936.74,6936.74,18691.08,7727.65,10963.43,0.0,0.0,2024-12-06,455.88
7711,7711,2024-12-31,Current,13376.54,13376.54,5911.24,4523.12,1388.12,0.0,0.0,2024-12-29,347.72
7712,7712,2024-12-31,Charged Off,4325.83,4325.83,6343.26,5454.02,889.24,1154.31,92.34,2024-10-07,17.0
7713,7713,2024-12-31,Current,4006.75,4006.75,5179.78,3327.91,1851.87,0.0,0.0,2024-12-22,272.62
7714,7714,2024-12-31,Fully Paid,0.07,0.07,61196.04,39658.25,21537.79,0.0,0.0,2023-05-21,1699.89
7715,7715,2024-12-31,Current,1316.19,1316.19,8560.65,6171.89,2388.76,0.0,0.0,2024-12-12,276.15
7716,7716,2024-12-31,Current,2388.91,2388.91,5603.25,4940.21,663.04,0.0,0.0,2024-12-20,224.13
7717,7717,2024-12-31,Fully Paid,0,0,13231.56,9839.95,3391.61,0.0,0.0,2024-01-22,367.31
7718,7718,2024-12-31,Current,2920.28,2920.28,2651.67,1980.88,670.79,0.0,0.0,2024-12-16,98.21
7719,7719,2024-12-31,Fully Paid,0.18,0.18,21776.76,19472.43,2304.33,0.0,0.0,2024-05-09,604.91
7720,7720,2024-12-31,Current,8054.2,8054.2,3025.12,1843.21,1181.91,0.0,0.0,2024-12-14,216.08
7721,7721,2024-12-31,Current,730.88,730.88,4849.52,4159.59,689.93,0.0,0.0,2024-12-14,93.26
7722,7722,2024-12-31,Charged Off,13793.53,13793.53,18126.0,11071.93,7054.07,1926.67,154.13,2021-09-20,443.35
7723,7723,2024-12-31,Fully Paid,0,0,33008.88,24842.39,8166.49,0.0,0.0,2023-09-29,916.68
7724,7724,2024-12-31,Current,653.58,653.58,7619.15,4210.73,3408.42,0.0,0.0,2024-12-09,138.53
7725,7725,2024-12-31,Current,29376.33,29376.33,12191.2,10188.77,2002.43,0.0,0.0,2024-12-04,1219.12
7726,7726,2024-12-31,Current,3091.86,3091.86,3446.75,1833.56,1613.19,0.0,0.0,2024-12-12,202.75
7727,7727,2024-12-31,Current,7807.97,7807.97,2806.72,1901.95,904.77,0.0,0.0,2024-12-13,200.48
7728,7728,2024-12-31,Current,2697.14,2697.14,17974.84,14881.14,3093.7,0.0,0.0,2024-12-14,345.67
7729,7729,2024-12-31,Current,9457.57,9457.57,13432.65,8328.05,5104.6,0.0,0.0,2024-12-29,407.05
7730,7730,2024-12-31,Current,8813.05,8813.05,4465.67,3167.02,1298.65,0.0,0.0,2024-12-16,405.97
7731,7731,2024-12-31,Current,13408.71,13408.71,31885.6,16365.44,15520.16,0.0,0.0,2024-12-08,797.14
7732,7732,2024-12-31,Current,10058.25,10058.25,9230.75,4623.27,4607.48,0.0,0.0,2024-12-18,369.23
7733,7733,2024-12-31,Current,12306.79,12306.79,9578.94,5633.31,3945.63,0.0,0.0,2024-12-16,684.21
7734,7734,2024-12-31,Current,16711.58,16711.58,12575.78,8100.75,4475.03,0.0,0.0,2024-12-23,898.27
7735,7735,2024-12-31,Current,13807.48,13807.48,12153.46,3911.01,8242.45,0.0,0.0,2024-12-01,552.43
7736,7736,2024-12-31,Current,2170.39,2170.39,4642.95,2737.11,1905.84,0.0,0.0,2024-12-04,119.05
7737,7737,2024-12-31,Current,1144.32,1144.32,12838.32,10585.52,2252.8,0.0,0.0,2024-12-02,389.04
7738,7738,2024-12-31,Current,5582.41,5582.41,9447.48,6252.57,3194.91,0.0,0.0,2024-12-22,262.43
7739,7739,2024-12-31,Fully Paid,0,0,29759.26,24607.8,5151.46,0.0,0.0,2023-12-12,826.51
7740,7740,2024-12-31,Current,7240.4,7240.4,2985.4,2533.69,451.71,0.0,0.0,2024-12-25,298.54
7741,7741,2024-12-31,Fully Paid,0,0,21193.42,14808.54,6384.88,0.0,0.0,2023-11-05,588.57
7742,7742,2024-12-31,Charged Off,21064.21,21064.21,17441.2,8660.63,8780.57,3701.58,296.13,2024-09-09,500.77
7743,7743,2024-12-31,Fully Paid,0,0,12537.45,9705.82,2831.63,0.0,0.0,2023-10-09,348.0
7744,7744,2024-12-31,Fully Paid,0.07,0.07,21191.04,17847.98,3343.06,0.0,0.0,2023-08-24,588.64
7745,7745,2024-12-31,Current,9562.72,9562.72,3272.64,2158.58,1114.06,0.0,0.0,2024-12-28,409.08
7746,7746,2024-12-31,Current,20060.14,20060.14,12478.96,9788.82,2690.14,0.0,0.0,2024-12-13,959.92
7747,7747,2024-12-31,Current,10954.25,10954.25,5795.68,3688.73,2106.95,0.0,0.0,2024-12-16,526.88
7748,7748,2024-12-31,Current,7858.7,7858.7,5305.75,2010.81,3294.94,0.0,0.0,2024-12-16,279.25
7749,7749,2024-12-31,Current,4278.72,4278.72,20402.13,13679.79,6722.34,0.0,0.0,2024-12-03,416.37
7750,7750,2024-12-31,Current,6752.28,6752.28,6091.25,3203.86,2887.39,0.0,0.0,2024-12-18,243.65
7751,7751,2024-12-31,Charged Off,7663.71,7663.71,18401.21,12017.31,6383.9,2904.24,232.34,2024-04-05,69.12
7752,7752,2024-12-31,Charged Off,15028.35,15028.35,21325.4,14306.43,7018.97,5013.88,401.11,2022-01-10,172.15
7753,7753,2024-12-31,Current,9904.86,9904.86,2633.84,1795.85,837.99,0.0,0.0,2024-12-21,239.44
7754,7754,2024-12-31,Current,14113.6,14113.6,17905.29,10615.76,7289.53,0.0,0.0,2024-12-17,577.59
7755,7755,2024-12-31,Current,20318.82,20318.82,12879.75,9626.25,3253.5,0.0,0.0,2024-12-06,990.75
7756,7756,2024-12-31,Current,2912.0,2912.0,5400.86,4562.81,838.05,0.0,0.0,2024-12-16,234.82
7757,7757,2024-12-31,Current,2085.45,2085.45,35710.2,32500.92,3209.28,0.0,0.0,2024-12-15,1050.3
7758,7758,2024-12-31,Current,12872.14,12872.14,2876.13,1695.06,1181.07,0.0,0.0,2024-12-11,319.57
7759,7759,2024-12-31,Current,12842.49,12842.49,8889.27,6708.73,2180.54,0.0,0.0,2024-12-28,386.49
7760,7760,2024-12-31,Current,1734.63,1734.63,19462.3,15746.0,3716.3,0.0,0.0,2024-12-25,353.86
7761,7761,2024-12-31,Current,3234.77,3234.77,16488.3,14657.87,1830.43,0.0,0.0,2024-12-24,549.61
7762,7762,2024-12-31,Fully Paid,0.15,0.15,18318.96,14852.74,3466.22,0.0,0.0,2024-03-30,508.86
7763,7763,2024-12-31,Current,8349.85,8349.85,2645.09,1415.81,1229.28,0.0,0.0,2024-12-30,377.87
7764,7764,2024-12-31,Current,6698.41,6698.41,4232.54,3189.2,1043.34,0.0,0.0,2024-12-26,325.58
7765,7765,2024-12-31,Fully Paid,0.08,0.08,19224.0,14965.25,4258.75,0.0,0.0,2024-12-28,534.0
7766,7766,2024-12-31,Current,5989.22,5989.22,9913.05,5662.8,4250.25,0.0,0.0,2024-12-31,283.23
7767,7767,2024-12-31,Fully Paid,0,0,11943.69,9789.09,2154.6,0.0,0.0,2023-11-27,331.74
7768,7768,2024-12-31,Fully Paid,0.07,0.07,16269.12,14755.96,1513.16,0.0,0.0,2024-01-28,451.92
7769,7769,2024-12-31,Current,10208.0,10208.0,7679.47,4632.74,3046.73,0.0,0.0,2024-12-29,333.89
7770,7770,2024-12-31,Fully Paid,0,0,26310.04,19499.24,6810.8,0.0,0.0,2023-07-05,730.64
7771,7771,2024-12-31,Current,1879.12,1879.12,4038.24,3081.19,957.05,0.0,0.0,2024-12-02,168.26
7772,7772,2024-12-31,Current,4139.82,4139.82,21839.5,15571.93,6267.57,0.0,0.0,2024-12-04,436.79
7773,7773,2024-12-31,Charged Off,14806.24,14806.24,5857.2,2715.24,3141.96,4333.18,346.65,2021-08-02,109.92
7774,7774,2024-12-31,Current,14765.21,14765.21,6145.7,5100.24,1045.46,0.0,0.0,2024-12-18,614.57
7775,7775,2024-12-31,Fully Paid,0,0,13286.84,11859.88,1426.96,0.0,0.0,2023-01-26,369.04
7776,7776,2024-12-31,Current,9777.62,9777.62,6908.04,1879.96,5028.08,0.0,0.0,2024-12-04,383.78
7777,7777,2024-12-31,Current,12248.7,12248.7,17089.8,12097.17,4992.63,0.0,0.0,2024-12-16,854.49
7778,7778,2024-12-31,Current,1666.84,1666.84,32351.49,23311.73,9039.76,0.0,0.0,2024-12-13,567.57
7779,7779,2024-12-31,Current,5101.35,5101.35,8596.35,4674.59,3921.76,0.0,0.0,2024-12-09,409.35
7780,7780,2024-12-31,Current,24525.0,24525.0,6965.14,4825.38,2139.76,0.0,0.0,2024-12-04,995.02
7781,7781,2024-12-31,Current,14122.41,14122.41,5583.51,3741.18,1842.33,0.0,0.0,2024-12-08,620.39
7782,7782,2024-12-31,Current,10112.67,10112.67,4861.36,1577.18,3284.18,0.0,0.0,2024-12-21,347.24
7783,7783,2024-12-31,Current,8838.36,8838.36,7657.44,6154.73,1502.71,0.0,0.0,2024-12-15,478.59
7784,7784,2024-12-31,Fully Paid,0,0,8452.72,7431.43,1021.29,0.0,0.0,2023-07-10,234.72
7785,7785,2024-12-31,Current,20443.75,20443.75,8187.34,4258.36,3928.98,0.0,0.0,2024-12-28,584.81
7786,7786,2024-12-31,Current,10219.34,10219.34,8683.2,7364.63,1318.57,0.0,0.0,2024-12-20,542.7
7787,7787,2024-12-31,Current,10781.21,10781.21,2259.52,1127.71,1131.81,0.0,0.0,2024-12-16,282.44
7788,7788,2024-12-31,Current,5261.1,5261.1,3299.1,2234.94,1064.16,0.0,0.0,2024-12-09,157.1
7789,7789,2024-12-31,Current,3048.41,3048.41,14014.49,11614.96,2399.53,0.0,0.0,2024-12-23,286.01
7790,7790,2024-12-31,Current,2809.2,2809.2,26539.38,17043.33,9496.05,0.0,0.0,2024-12-28,491.47
7791,7791,2024-12-31,Current,6208.99,6208.99,15604.19,8500.21,7103.98,0.0,0.0,2024-12-19,380.59
7792,7792,2024-12-31,Fully Paid,0.03,0.03,24373.08,19524.91,4848.17,0.0,0.0,2024-08-17,677.03
7793,7793,2024-12-31,Fully Paid,0.19,0.19,53211.6,39072.82,14138.78,0.0,0.0,2023-04-17,1478.1
7794,7794,2024-12-31,Current,16909.38,16909.38,4011.9,2737.12,1274.78,0.0,0.0,2024-12-05,401.19
7795,7795,2024-12-31,Fully Paid,0,0,28829.36,24645.81,4183.55,0.0,0.0,2024-10-31,800.66
7796,7796,2024-12-31,Fully Paid,0.18,0.18,5864.04,4938.91,925.13,0.0,0.0,2024-06-03,162.89
7797,7797,2024-12-31,Current,4660.86,4660.86,17020.0,10134.02,6885.98,0.0,0.0,2024-12-28,370.0
7798,7798,2024-12-31,Current,10637.38,10637.38,18067.72,13859.02,4208.7,0.0,0.0,2024-12-12,821.26
7799,7799,2024-12-31,Fully Paid,0,0,18450.68,14732.71,3717.97,0.0,0.0,2023-11-19,512.48
7800,7800,2024-12-31,Current,10164.95,10164.95,3341.16,1766.72,1574.44,0.0,0.0,2024-12-18,278.43
7801,7801,2024-12-31,Current,6274.13,6274.13,14235.61,11650.85,2584.76,0.0,0.0,2024-12-01,347.21
7802,7802,2024-12-31,Charged Off,1455.2,1455.2,7600.5,5839.84,1760.66,438.77,35.1,2023-01-27,63.36
7803,7803,2024-12-31,Current,4048.64,4048.64,1512.88,807.35,705.53,0.0,0.0,2024-12-22,189.11
7804,7804,2024-12-31,Current,9784.05,9784.05,15800.4,9893.31,5907.09,0.0,0.0,2024-12-12,752.4
7805,7805,2024-12-31,Current,1682.42,1682.42,24398.08,15787.73,8610.35,0.0,0.0,2024-12-24,435.68
7806,7806,2024-12-31,Current,1620.29,1620.29,27939.16,23338.56,4600.6,0.0,0.0,2024-12-15,821.74
7807,7807,2024-12-31,Current,8785.74,8785.74,17774.86,10997.21,6777.65,0.0,0.0,2024-12-04,772.82
7808,7808,2024-12-31,Current,6969.43,6969.43,6214.32,4887.17,1327.15,0.0,0.0,2024-12-19,230.16
7809,7809,2024-12-31,Current,8599.83,8599.83,7121.72,3293.87,3827.85,0.0,0.0,2024-12-06,309.64
7810,7810,2024-12-31,Fully Paid,0.24,0.24,13008.96,9922.22,3086.74,0.0,0.0,2024-09-29,361.36
7811,7811,2024-12-31,Current,6157.82,6157.82,27493.16,18372.81,9120.35,0.0,0.0,2024-12-07,948.04
7812,7812,2024-12-31,Fully Paid,0,0,8581.65,7429.75,1151.9,0.0,0.0,2023-10-16,238.35
7813,7813,2024-12-31,Current,11591.96,11591.96,26098.41,12712.48,13385.93,0.0,0.0,2024-12-26,669.19
7814,7814,2024-12-31,Current,9321.31,9321.31,9041.76,5590.71,3451.05,0.0,0.0,2024-12-18,334.88
7815,7815,2024-12-31,Current,12712.1,12712.1,8916.74,6923.62,1993.12,0.0,0.0,2024-12-13,636.91
7816,7816,2024-12-31,Current,6375.35,6375.35,6454.62,3524.48,2930.14,0.0,0.0,2024-12-15,239.06
7817,7817,2024-12-31,Current,4565.84,4565.84,6969.69,5254.69,1715.0,0.0,0.0,2024-12-02,331.89
7818,7818,2024-12-31,Fully Paid,0,0,12929.64,9864.57,3065.07,0.0,0.0,2024-10-19,359.04
7819,7819,2024-12-31,Fully Paid,0.16,0.16,51705.0,34772.42,16932.58,0.0,0.0,2023-01-04,1436.25
7820,7820,2024-12-31,Fully Paid,0.15,0.15,20989.8,17675.9,3313.9,0.0,0.0,2023-06-14,583.05
7821,7821,2024-12-31,Fully Paid,0.06,0.06,16761.96,14799.51,1962.45,0.0,0.0,2024-05-24,465.61
7822,7822,2024-12-31,Current,7503.06,7503.06,3883.68,2438.45,1445.23,0.0,0.0,2024-12-23,215.76
7823,7823,2024-12-31,Fully Paid,0,0,14641.19,9820.77,4820.42,0.0,0.0,2024-05-12,406.69
7824,7824,2024-12-31,Current,3890.67,3890.67,1506.6,1058.0,448.6,0.0,0.0,2024-12-28,100.44
7825,7825,2024-12-31,Current,26865.56,26865.56,4840.08,2424.36,2415.72,0.0,0.0,2024-12-19,691.44
7826,7826,2024-12-31,Fully Paid,0.11,0.11,23179.68,19815.92,3363.76,0.0,0.0,2023-08-07,643.88
7827,7827,2024-12-31,Current,1730.52,1730.52,3571.68,3173.59,398.09,0.0,0.0,2024-12-23,148.82
7828,7828,2024-12-31,Charged Off,4728.35,4728.35,5733.88,2658.12,3075.76,1515.03,121.2,2022-09-08,27.77
7829,7829,2024-12-31,Fully Paid,0,0,16671.43,14821.82,1849.61,0.0,0.0,2023-03-20,462.93
7830,7830,2024-12-31,Fully Paid,0,0,30807.55,24879.39,5928.16,0.0,0.0,2023-06-30,855.6
7831,7831,2024-12-31,Fully Paid,0,0,32555.79,24267.12,8288.67,0.0,0.0,2024-04-10,904.24
7832,7832,2024-12-31,Fully Paid,0,0,27312.48,24451.3,2861.18,0.0,0.0,2023-06-16,758.68
7833,7833,2024-12-31,Current,15813.09,15813.09,5298.08,3674.49,1623.59,0.0,0.0,2024-12-18,662.26
7834,7834,2024-12-31,Current,12196.08,12196.08,4606.56,2394.78,2211.78,0.0,0.0,2024-12-24,575.82
7835,7835,2024-12-31,Fully Paid,0.05,0.05,25006.32,19442.18,5564.14,0.0,0.0,2023-12-14,694.62
7836,7836,2024-12-31,Current,12354.54,12354.54,22065.48,12122.19,9943.29,0.0,0.0,2024-12-02,612.93
7837,7837,2024-12-31,Current,4117.57,4117.57,3943.32,3255.31,688.01,0.0,0.0,2024-12-31,231.96
7838,7838,2024-12-31,Current,2836.51,2836.51,2403.68,2053.58,350.1,0.0,0.0,2024-12-21,150.23
7839,7839,2024-12-31,Current,3818.65,3818.65,7494.24,6101.62,1392.62,0.0,0.0,2024-12-17,192.16
7840,7840,2024-12-31,Charged Off,13951.6,13951.6,3738.16,1009.5,2728.66,4810.86,384.87,2021-01-14,127.3
7841,7841,2024-12-31,Current,9260.44,9260.44,3496.32,2615.83,880.49,0.0,0.0,2024-12-05,388.48
7842,7842,2024-12-31,Charged Off,23393.24,23393.24,8931.51,6506.63,2424.88,8243.13,659.45,2023-06-06,269.13
7843,7843,2024-12-31,Current,2248.68,2248.68,31855.04,27381.21,4473.83,0.0,0.0,2024-12-07,568.84
7844,7844,2024-12-31,Current,4316.22,4316.22,10150.4,5439.04,4711.36,0.0,0.0,2024-12-22,253.76
7845,7845,2024-12-31,Current,4041.17,4041.17,6643.78,5697.21,946.57,0.0,0.0,2024-12-26,301.99
7846,7846,2024-12-31,Fully Paid,0,0,20053.74,17834.13,2219.61,0.0,0.0,2023-09-10,556.99
