pull_id,borrower_id,loan_id,pull_date,bureau,fico_score,inquiries_6m,mths_since_last_delinq
9732,3651,9732,2022-03-29,TransUnion,821,4,
9733,13806,9733,2020-09-22,Experian,646,1,15
9734,5017,9734,2020-04-09,TransUnion,723,3,
9735,1973,9735,2021-08-31,Equifax,678,1,19
9736,9070,9736,2021-12-01,Experian,741,1,26
9737,2167,9737,2023-08-22,TransUnion,697,4,
9738,9901,9738,2022-01-18,TransUnion,669,3,26
9739,13334,9739,2020-05-18,Experian,800,3,8
9740,11448,9740,2024-01-21,Experian,629,2,66
9741,9688,9741,2023-06-27,TransUnion,600,4,
9742,4767,9742,2022-05-12,Equifax,770,4,22
9743,10278,9743,2020-07-12,TransUnion,740,5,
9744,4498,9744,2020-11-10,Equifax,737,5,41
9745,4948,9745,2022-02-07,TransUnion,691,5,
9746,10139,9746,2022-08-04,Experian,664,0,
9747,14141,9747,2022-06-25,Equifax,682,5,
9748,8640,9748,2020-09-27,TransUnion,663,4,52
9749,1056,9749,2022-02-19,Experian,848,2,
9750,5763,9750,2023-04-11,Equifax,836,0,
9751,4096,9751,2024-05-23,Equifax,743,2,71
9752,1098,9752,2020-03-31,TransUnion,678,0,
9753,4190,9753,2021-08-10,TransUnion,668,5,
9754,7991,9754,2020-01-03,Experian,652,0,
9755,12197,9755,2024-03-12,TransUnion,728,2,
9756,1807,9756,2023-08-12,Experian,721,5,
9757,1966,9757,2020-02-03,TransUnion,607,1,
9758,11887,9758,2023-07-04,TransUnion,696,0,21
9759,10024,9759,2020-11-24,TransUnion,670,1,
9760,2884,9760,2022-11-10,Experian,683,2,
9761,3536,9761,2021-03-16,Equifax,708,4,24
9762,7048,9762,2021-02-27,Experian,633,0,
9763,7963,9763,2022-10-14,Experian,849,4,
9764,5777,9764,2022-06-05,Equifax,816,4,
9765,4002,9765,2021-06-07,Equifax,814,1,
9766,1927,9766,2021-11-21,TransUnion,730,4,
9767,11934,9767,2021-03-13,TransUnion,845,0,
9768,7190,9768,2022-10-21,Equifax,782,3,
9769,1493,9769,2023-01-30,Equifax,831,3,31
9770,14449,9770,2021-05-31,TransUnion,711,0,
9771,8701,9771,2021-07-29,Experian,729,2,
9772,8662,9772,2022-09-17,TransUnion,812,4,35
9773,2366,9773,2020-02-16,Experian,742,4,
9774,2150,9774,2020-01-16,Experian,730,4,
9775,10130,9775,2020-10-11,Experian,686,5,
9776,283,9776,2021-02-13,Experian,650,4,
9777,5326,9777,2022-02-21,Experian,736,1,
9778,12601,9778,2020-12-06,Equifax,715,2,
9779,6575,9779,2022-10-22,TransUnion,746,3,
9780,14137,9780,2020-12-13,Experian,815,1,
9781,13663,9781,2022-06-19,Experian,806,5,
9782,6024,9782,2020-02-13,TransUnion,672,3,
9783,11966,9783,2023-10-17,Equifax,720,5,65
9784,1210,9784,2023-01-04,Equifax,637,5,
9785,11011,9785,2022-04-25,Experian,832,2,35
9786,1678,9786,2020-09-17,Equifax,662,1,
9787,10969,9787,2021-01-30,Equifax,697,3,31
9788,9777,9788,2020-05-23,TransUnion,712,1,8
9789,2261,9789,2020-12-30,Equifax,809,0,
9790,8521,9790,2021-10-26,Equifax,797,4,
9791,1022,9791,2021-09-22,TransUnion,724,4,39
9792,2759,9792,2020-12-26,Experian,772,0,
9793,12474,9793,2020-09-16,Equifax,701,4,28
9794,14558,9794,2021-02-04,TransUnion,662,4,
9795,5798,9795,2020-03-21,Equifax,593,3,17
9796,11035,9796,2022-06-05,TransUnion,743,5,
9797,13115,9797,2023-12-15,Equifax,634,2,
9798,10184,9798,2020-05-15,TransUnion,688,5,
9799,6697,9799,2020-07-09,Equifax,673,1,
9800,14066,9800,2023-01-06,Experian,748,1,
9801,12307,9801,2022-11-18,TransUnion,721,1,48
9802,11459,9802,2020-01-11,Experian,734,1,
9803,14480,9803,2023-06-05,TransUnion,717,4,51
9804,2225,9804,2020-09-12,Experian,684,1,
9805,14327,9805,2020-07-24,Equifax,584,2,33
9806,14992,9806,2020-01-22,TransUnion,780,0,
9807,6502,9807,2020-10-10,Equifax,796,1,
9808,6555,9808,2021-07-05,TransUnion,601,1,
9809,9021,9809,2020-07-25,Equifax,828,0,
9810,14126,9810,2021-08-24,Equifax,620,4,
9811,13030,9811,2022-06-29,TransUnion,773,0,51
9812,5120,9812,2023-09-13,TransUnion,644,4,14
9813,7070,9813,2022-07-08,TransUnion,595,5,
9814,12388,9814,2023-05-12,TransUnion,784,3,
9815,3887,9815,2021-03-31,TransUnion,673,4,
9816,98,9816,2022-12-09,TransUnion,625,0,
9817,6146,9817,2024-01-28,TransUnion,646,2,23
9818,8221,9818,2022-03-05,Equifax,673,5,
9819,796,9819,2023-06-03,Experian,700,2,11
9820,5409,9820,2022-06-04,Equifax,694,0,71
9821,399,9821,2023-05-15,TransUnion,774,0,
9822,7972,9822,2022-04-21,Equifax,643,5,
9823,4533,9823,2021-06-18,Experian,838,0,
9824,3417,9824,2022-05-06,Experian,743,2,
9825,2751,9825,2021-11-11,Experian,719,2,
9826,7096,9826,2023-11-24,Experian,703,1,
9827,4665,9827,2020-06-05,Equifax,590,5,41
9828,3500,9828,2022-09-11,Equifax,741,0,4
9829,4230,9829,2023-06-20,Equifax,678,2,
9830,1325,9830,2021-03-03,TransUnion,704,1,36
9831,9335,9831,2021-10-23,Experian,770,1,
9832,1241,9832,2024-02-21,Experian,658,2,
9833,3119,9833,2021-12-31,Experian,654,1,
9834,11361,9834,2023-07-18,Experian,700,3,
9835,1401,9835,2023-06-17,TransUnion,642,3,24
9836,4305,9836,2023-05-04,TransUnion,624,4,
9837,3034,9837,2022-02-10,TransUnion,668,2,
9838,12977,9838,2020-02-26,TransUnion,657,4,
9839,9618,9839,2021-01-09,Experian,761,5,19
9840,1261,9840,2020-08-26,TransUnion,720,2,29
9841,11249,9841,2021-11-19,TransUnion,590,3,12
9842,2632,9842,2023-08-29,Experian,819,1,51
9843,5371,9843,2021-09-02,TransUnion,729,0,60
9844,1278,9844,2024-03-29,Experian,670,1,36
9845,8949,9845,2024-05-15,Experian,730,5,
9846,230,9846,2023-05-20,Equifax,843,4,
9847,12220,9847,2022-09-02,Experian,820,3,
9848,5370,9848,2022-01-31,Equifax,732,1,
9849,36,9849,2023-02-17,Experian,687,0,56
9850,270,9850,2024-03-19,Equifax,682,4,
9851,325,9851,2020-05-24,Equifax,809,1,17
9852,9620,9852,2023-03-20,TransUnion,707,4,11
9853,95,9853,2023-11-02,Experian,604,3,20
9854,1888,9854,2020-06-22,Experian,779,1,
9855,8518,9855,2021-04-21,Equifax,817,0,
9856,10898,9856,2023-07-19,Equifax,750,5,
9857,5955,9857,2023-06-07,Experian,716,4,
9858,12968,9858,2022-03-08,Experian,581,2,28
9859,5007,9859,2022-04-23,TransUnion,701,2,41
9860,6371,9860,2020-05-15,Experian,693,2,67
9861,10611,9861,2020-10-22,Experian,597,2,56
9862,2317,9862,2021-05-13,Experian,849,1,
9863,1794,9863,2024-03-11,Equifax,765,3,7
9864,9218,9864,2022-12-08,Experian,782,4,
9865,5084,9865,2020-05-24,Experian,595,0,
9866,12410,9866,2020-12-16,Experian,697,2,
9867,9226,9867,2021-12-11,Experian,631,1,
9868,2914,9868,2020-08-01,Experian,692,4,
9869,4582,9869,2020-04-11,Experian,735,0,
9870,12970,9870,2020-06-18,TransUnion,766,4,
9871,5946,9871,2021-05-13,Experian,709,3,
9872,12700,9872,2022-03-23,TransUnion,840,4,59
9873,11063,9873,2023-07-11,TransUnion,740,3,
9874,7359,9874,2021-10-31,Experian,596,2,
9875,13780,9875,2022-05-25,TransUnion,774,3,13
9876,8856,9876,2023-09-03,Equifax,704,3,
9877,5398,9877,2021-01-31,Equifax,767,3,28
9878,11073,9878,2022-06-06,Equifax,656,4,
9879,6960,9879,2022-04-10,Experian,593,0,19
9880,1122,9880,2020-06-22,Experian,675,4,37
9881,6668,9881,2020-11-09,Equifax,610,5,
9882,12193,9882,2023-04-15,TransUnion,724,5,
9883,9073,9883,2023-03-29,Equifax,756,5,
9884,1,9884,2023-01-12,Equifax,649,3,66
9885,3257,9885,2020-10-24,Equifax,729,3,69
9886,3712,9886,2021-09-08,TransUnion,589,0,
9887,9858,9887,2020-04-14,TransUnion,590,4,
9888,4822,9888,2021-06-26,Experian,767,3,
9889,3117,9889,2023-01-03,Equifax,723,5,
9890,333,9890,2020-05-07,TransUnion,745,1,70
9891,12429,9891,2022-07-22,Experian,794,0,29
9892,12731,9892,2022-09-25,Experian,708,4,32
9893,3479,9893,2023-07-07,Equifax,728,1,
9894,14070,9894,2023-02-12,TransUnion,689,0,
9895,3081,9895,2024-01-01,TransUnion,704,5,69
9896,6846,9896,2024-05-21,TransUnion,637,0,
9897,2096,9897,2023-01-26,TransUnion,647,4,4
9898,1179,9898,2022-07-06,Experian,699,4,
9899,6685,9899,2021-09-26,TransUnion,724,2,
9900,12092,9900,2022-10-08,Experian,645,3,
9901,2085,9901,2021-04-09,Experian,727,2,
9902,6623,9902,2023-09-08,TransUnion,814,5,
9903,1540,9903,2023-08-14,Equifax,693,5,
9904,14842,9904,2023-05-31,Experian,788,3,
9905,5297,9905,2020-03-06,TransUnion,684,1,51
9906,13240,9906,2020-03-29,Equifax,643,5,
9907,1016,9907,2022-09-06,TransUnion,671,0,
9908,9204,9908,2023-08-09,Experian,625,5,
9909,14121,9909,2024-03-25,Experian,736,2,
9910,1658,9910,2024-04-06,Equifax,732,1,
9911,9794,9911,2021-11-20,Equifax,755,1,
9912,11974,9912,2024-01-09,TransUnion,825,2,
9913,3631,9913,2024-03-28,Equifax,747,0,
9914,10349,9914,2020-03-30,Equifax,668,1,
9915,7864,9915,2022-03-05,Equifax,721,1,39
9916,1043,9916,2023-09-14,Equifax,694,2,
9917,7543,9917,2022-07-26,Equifax,701,2,56
9918,8137,9918,2022-01-21,TransUnion,732,1,
9919,9364,9919,2021-07-21,Equifax,794,3,21
9920,11196,9920,2023-03-18,Equifax,684,4,10
9921,1095,9921,2020-11-20,Experian,783,3,
9922,13360,9922,2021-03-01,Equifax,664,1,
9923,242,9923,2021-10-16,Experian,640,0,48
9924,3920,9924,2023-01-26,Experian,699,3,
9925,12959,9925,2021-07-17,TransUnion,590,5,12
9926,4886,9926,2022-05-03,Equifax,765,2,10
9927,941,9927,2020-09-15,Experian,699,2,31
9928,1567,9928,2021-02-28,Experian,668,0,
9929,3305,9929,2024-01-15,Experian,685,3,
9930,11536,9930,2020-08-12,Experian,685,1,44
9931,9228,9931,2020-08-05,Experian,747,2,57
9932,7909,9932,2024-02-04,Equifax,642,3,
9933,14469,9933,2023-11-14,Equifax,787,3,
9934,12987,9934,2022-11-03,TransUnion,726,3,
9935,212,9935,2023-10-04,Experian,717,5,45
9936,1382,9936,2021-12-31,TransUnion,692,1,40
9937,13725,9937,2021-01-16,Experian,735,5,19
9938,7734,9938,2022-06-29,Equifax,732,2,8
9939,1318,9939,2023-06-21,TransUnion,802,1,49
9940,7412,9940,2022-12-23,Experian,723,1,11
9941,4924,9941,2022-10-10,Experian,743,3,
9942,6128,9942,2021-05-04,Experian,748,5,
9943,1002,9943,2021-04-21,TransUnion,684,0,
9944,13671,9944,2020-12-23,Experian,742,5,
9945,6155,9945,2020-04-27,TransUnion,629,3,34
9946,1695,9946,2024-01-06,TransUnion,678,0,
9947,14771,9947,2022-08-21,Experian,735,0,
9948,11392,9948,2023-01-03,TransUnion,746,2,51
9949,13151,9949,2022-02-02,TransUnion,692,2,67
9950,5919,9950,2020-05-22,Experian,699,4,33
9951,10855,9951,2022-12-28,Equifax,711,0,29
9952,13802,9952,2024-04-02,Experian,747,0,
9953,8645,9953,2021-01-07,TransUnion,702,1,
9954,7505,9954,2021-11-06,Experian,844,0,
9955,13417,9955,2021-03-13,Experian,794,4,4
9956,14091,9956,2023-11-17,Equifax,608,0,
9957,4957,9957,2022-04-05,TransUnion,819,4,
9958,1839,9958,2020-07-01,Experian,763,3,
9959,14823,9959,2022-07-10,Equifax,588,3,
9960,12516,9960,2021-05-22,TransUnion,731,5,
9961,2019,9961,2020-01-18,Equifax,719,2,15
9962,14265,9962,2023-01-09,TransUnion,728,4,
9963,12767,9963,2022-12-29,Experian,656,5,13
9964,5981,9964,2021-03-01,Experian,841,0,58
9965,5762,9965,2021-12-06,Equifax,669,1,
9966,920,9966,2024-05-25,TransUnion,770,1,48
9967,4155,9967,2023-01-15,Equifax,598,3,
9968,6059,9968,2020-08-30,Experian,646,2,16
9969,2564,9969,2021-08-31,TransUnion,727,4,50
9970,13475,9970,2021-08-28,Experian,831,1,3
9971,2266,9971,2023-06-04,Experian,813,5,
9972,3519,9972,2022-04-25,Experian,671,1,31
9973,9429,9973,2023-07-20,Equifax,636,0,
9974,303,9974,2023-09-05,Equifax,641,1,
9975,8489,9975,2023-10-17,TransUnion,674,4,
9976,9741,9976,2022-03-28,TransUnion,621,2,52
9977,4953,9977,2023-08-15,TransUnion,715,3,
9978,14331,9978,2022-11-10,TransUnion,719,2,12
9979,9780,9979,2020-02-05,Equifax,617,5,50
9980,401,9980,2022-06-21,TransUnion,689,3,
9981,14343,9981,2022-01-21,TransUnion,829,5,
9982,13291,9982,2023-11-27,TransUnion,847,0,
9983,4618,9983,2020-01-26,Equifax,696,3,5
9984,12360,9984,2023-02-18,Equifax,750,5,20
9985,4232,9985,2023-08-11,Experian,675,3,
9986,4555,9986,2020-12-31,TransUnion,732,3,49
9987,10227,9987,2023-03-27,TransUnion,600,3,46
9988,8468,9988,2023-08-06,Experian,598,5,60
9989,5997,9989,2022-02-21,Equifax,733,0,12
9990,4618,9990,2022-06-30,Experian,696,0,8
9991,3071,9991,2023-11-27,Equifax,730,1,42
9992,1522,9992,2020-06-16,Equifax,694,5,
9993,2283,9993,2020-04-23,Equifax,633,3,
9994,4593,9994,2022-03-29,Equifax,641,4,
9995,9819,9995,2023-01-26,Equifax,728,4,55
9996,12831,9996,2022-12-13,Equifax,678,5,
9997,1462,9997,2023-11-27,Equifax,648,2,
9998,5348,9998,2024-04-10,TransUnion,729,3,
9999,13004,9999,2023-09-06,Equifax,697,0,
10000,11496,10000,2022-03-01,TransUnion,670,4,
10001,10165,10001,2022-11-29,Equifax,707,4,58
10002,12679,10002,2023-11-05,Equifax,810,4,13
10003,10786,10003,2020-07-04,Experian,698,2,65
10004,8523,10004,2021-11-27,Equifax,723,1,
10005,1952,10005,2023-08-31,Experian,732,2,
10006,8829,10006,2021-11-19,Equifax,615,4,
10007,3683,10007,2022-12-31,Equifax,690,4,55
10008,10575,10008,2022-04-25,Experian,633,1,
10009,9513,10009,2022-01-16,Equifax,706,5,
10010,215,10010,2021-10-10,Equifax,719,5,26
10011,4838,10011,2020-04-14,TransUnion,674,4,
10012,2046,10012,2024-02-14,Equifax,686,3,63
10013,615,10013,2023-02-19,Experian,606,2,
10014,2644,10014,2020-11-02,Experian,588,1,21
10015,4699,10015,2023-07-04,Experian,691,2,
10016,9120,10016,2023-11-15,Equifax,638,1,
10017,5673,10017,2022-07-29,TransUnion,701,2,
10018,2105,10018,2020-10-10,Equifax,634,0,
10019,14993,10019,2023-08-03,Experian,739,3,15
10020,3074,10020,2021-12-08,Equifax,799,4,
10021,7931,10021,2023-07-04,TransUnion,837,5,
10022,3468,10022,2024-02-01,Experian,746,5,
10023,8723,10023,2021-02-26,TransUnion,741,0,17
10024,11039,10024,2022-05-09,Experian,850,1,62
10025,9969,10025,2021-04-07,Experian,605,1,
10026,11174,10026,2023-04-07,TransUnion,691,3,17
10027,13357,10027,2020-07-28,Equifax,684,1,
10028,1008,10028,2021-04-25,Experian,727,4,
10029,9725,10029,2020-02-17,Equifax,838,1,53
10030,4303,10030,2022-07-12,Experian,663,1,49
10031,1044,10031,2020-08-14,Equifax,644,2,
10032,1140,10032,2023-01-21,TransUnion,761,2,
10033,5617,10033,2022-07-18,TransUnion,762,3,
10034,3497,10034,2023-01-24,Equifax,735,3,
10035,7198,10035,2022-07-16,Experian,584,1,47
10036,451,10036,2021-08-03,TransUnion,711,2,41
10037,8428,10037,2022-03-09,TransUnion,792,4,
10038,13949,10038,2022-07-10,Equifax,676,5,56
10039,12175,10039,2023-06-24,Equifax,609,5,
10040,14722,10040,2021-05-01,TransUnion,773,2,51
10041,7483,10041,2023-02-17,Equifax,829,0,
10042,1718,10042,2023-02-17,Equifax,686,5,15
10043,7290,10043,2020-08-24,Equifax,707,2,
10044,8345,10044,2021-12-07,Experian,739,5,
10045,198,10045,2021-03-24,Experian,718,0,
10046,8893,10046,2021-03-02,Equifax,627,2,
10047,5911,10047,2023-06-06,TransUnion,652,4,25
10048,11065,10048,2021-01-11,Equifax,734,5,63
10049,9406,10049,2022-05-24,Experian,832,5,
10050,3798,10050,2022-10-19,Equifax,785,2,
10051,10825,10051,2021-03-02,TransUnion,616,5,
10052,7273,10052,2022-04-05,TransUnion,597,5,62
10053,9499,10053,2021-02-15,Equifax,749,0,44
10054,2659,10054,2023-10-02,Experian,659,2,
10055,496,10055,2023-12-14,Equifax,591,4,
10056,3486,10056,2022-01-28,TransUnion,715,5,14
10057,5212,10057,2020-05-24,Experian,662,5,
10058,13177,10058,2022-07-07,Equifax,696,1,
10059,2562,10059,2021-05-10,Equifax,677,1,
10060,14597,10060,2021-03-28,TransUnion,832,0,39
10061,9041,10061,2020-02-19,Equifax,589,4,24
10062,13596,10062,2021-01-24,Equifax,722,3,
10063,13329,10063,2020-05-22,Experian,652,2,
10064,14687,10064,2022-06-13,Experian,665,0,
10065,12356,10065,2022-10-03,Experian,635,0,61
10066,2120,10066,2021-10-05,TransUnion,727,0,32
10067,2959,10067,2024-05-07,Experian,722,0,
10068,11799,10068,2021-08-28,Equifax,722,3,
10069,14995,10069,2021-11-07,Equifax,682,5,63
10070,798,10070,2022-03-05,TransUnion,741,3,
10071,1342,10071,2021-12-14,TransUnion,649,3,45
10072,14097,10072,2022-01-03,Experian,702,3,32
10073,7420,10073,2021-06-22,Equifax,680,2,
10074,8909,10074,2024-03-26,Equifax,615,1,
10075,50,10075,2022-02-12,Experian,752,3,8
10076,7370,10076,2020-02-19,TransUnion,590,2,27
10077,8405,10077,2021-12-25,TransUnion,722,1,
10078,6169,10078,2022-03-22,Experian,697,0,49
10079,1901,10079,2024-05-27,Equifax,681,3,
10080,11287,10080,2022-11-21,Equifax,700,2,
10081,8600,10081,2021-12-19,TransUnion,842,3,4
10082,10231,10082,2021-08-27,TransUnion,580,3,
10083,5683,10083,2020-06-10,Equifax,720,5,
10084,5010,10084,2023-07-30,Experian,705,3,
10085,9391,10085,2023-09-24,Equifax,711,3,28
10086,4862,10086,2021-06-12,Experian,730,2,
10087,4278,10087,2023-08-16,Equifax,606,4,54
10088,11421,10088,2022-07-28,TransUnion,710,4,59
10089,13300,10089,2023-09-23,Experian,698,2,
10090,6417,10090,2024-03-07,Equifax,744,4,47
10091,13608,10091,2023-12-25,Equifax,716,4,
10092,8448,10092,2023-12-01,Experian,748,1,42
10093,11410,10093,2023-06-29,Equifax,711,0,41
10094,12219,10094,2022-10-23,Equifax,716,4,
10095,7742,10095,2022-08-09,Experian,825,0,
10096,12907,10096,2024-05-04,Equifax,667,3,17
10097,9601,10097,2023-01-28,Experian,708,2,21
10098,7710,10098,2023-12-02,TransUnion,611,2,54
10099,11266,10099,2021-03-24,Experian,693,1,
10100,11654,10100,2021-12-12,Equifax,787,2,70
10101,12549,10101,2022-06-01,Equifax,815,0,
10102,8257,10102,2021-02-27,Equifax,670,3,
10103,12098,10103,2024-01-23,Experian,749,3,69
10104,2890,10104,2023-07-07,Experian,741,3,60
10105,10362,10105,2020-06-17,TransUnion,742,0,52
10106,14816,10106,2021-05-26,TransUnion,736,5,54
10107,10701,10107,2020-09-01,Equifax,677,3,
10108,10885,10108,2022-01-29,Experian,744,2,
10109,14232,10109,2020-08-30,Equifax,592,3,
10110,3225,10110,2021-02-13,TransUnion,618,0,27
10111,2123,10111,2022-01-16,Experian,632,1,
10112,14029,10112,2020-10-24,TransUnion,704,1,
10113,4848,10113,2023-05-05,Experian,778,4,
10114,13171,10114,2023-05-19,TransUnion,777,4,15
10115,13180,10115,2020-08-16,Experian,593,4,
10116,9453,10116,2023-02-10,TransUnion,703,5,
10117,6764,10117,2024-02-09,TransUnion,696,1,
10118,14680,10118,2021-09-14,Equifax,599,5,
10119,2548,10119,2023-10-07,TransUnion,732,2,
10120,12380,10120,2020-10-13,Equifax,643,5,
10121,14417,10121,2021-05-26,Equifax,600,0,28
10122,12555,10122,2024-05-11,Experian,691,5,
10123,163,10123,2021-06-25,TransUnion,770,1,
10124,12922,10124,2020-07-20,TransUnion,676,5,
10125,9126,10125,2024-05-09,Experian,786,1,
10126,4076,10126,2022-10-05,Experian,707,5,35
10127,15000,10127,2020-10-02,TransUnion,693,5,
10128,1709,10128,2023-07-01,Experian,666,2,
10129,8855,10129,2023-10-28,Equifax,712,1,
10130,8030,10130,2022-12-19,TransUnion,670,4,
10131,11209,10131,2022-07-12,Equifax,737,1,
10132,9870,10132,2020-09-28,TransUnion,755,4,54
10133,7789,10133,2022-12-06,Experian,826,1,
10134,5925,10134,2020-07-16,Experian,670,0,24
10135,6065,10135,2020-04-09,TransUnion,694,4,71
10136,7810,10136,2021-04-02,Equifax,787,5,36
10137,1657,10137,2023-11-23,Experian,834,0,
10138,13413,10138,2023-01-23,Experian,702,5,
10139,3275,10139,2022-05-17,TransUnion,707,2,
10140,12751,10140,2023-11-13,Equifax,689,5,27
10141,14002,10141,2024-01-29,Equifax,620,5,15
10142,13213,10142,2020-01-18,TransUnion,755,2,
10143,865,10143,2022-03-07,TransUnion,651,3,
10144,12286,10144,2020-07-10,Equifax,717,5,
10145,13194,10145,2022-03-18,Equifax,798,0,8
10146,6644,10146,2021-04-28,Equifax,790,1,26
10147,5791,10147,2021-08-15,Equifax,683,4,
10148,13242,10148,2021-06-30,TransUnion,837,4,47
10149,2814,10149,2021-07-29,Experian,748,5,
10150,7991,10150,2021-01-12,Experian,652,1,
10151,2886,10151,2022-09-04,Equifax,739,4,
10152,6609,10152,2022-06-23,Experian,729,5,3
10153,9554,10153,2020-05-29,TransUnion,701,3,
10154,13580,10154,2022-06-19,TransUnion,768,4,14
10155,11214,10155,2020-08-08,Experian,653,4,
10156,6021,10156,2023-05-01,TransUnion,663,2,
10157,2056,10157,2022-11-05,Equifax,732,4,
10158,6736,10158,2021-12-31,TransUnion,661,5,
10159,13663,10159,2022-03-30,Experian,806,1,
10160,11413,10160,2021-11-29,Equifax,701,3,
10161,3379,10161,2022-01-31,TransUnion,730,4,
10162,5988,10162,2023-12-11,Experian,662,5,
10163,1347,10163,2023-08-18,Experian,639,0,
10164,9859,10164,2020-12-26,Experian,707,4,
10165,12820,10165,2024-04-20,TransUnion,617,3,16
10166,1268,10166,2022-03-29,Equifax,749,5,41
10167,3830,10167,2023-03-13,Experian,748,5,71
10168,555,10168,2022-10-08,Experian,712,4,
10169,4240,10169,2020-05-05,Equifax,715,2,
10170,13455,10170,2024-04-05,Experian,715,3,
10171,11219,10171,2021-12-11,TransUnion,768,1,4
10172,12241,10172,2024-05-22,TransUnion,771,0,
10173,14080,10173,2020-05-22,Experian,726,4,39
10174,5358,10174,2021-08-03,Equifax,700,3,11
10175,12691,10175,2021-03-29,TransUnion,744,5,
10176,10633,10176,2023-05-17,Experian,787,0,
10177,8460,10177,2022-05-17,Experian,627,3,
10178,1785,10178,2023-05-11,TransUnion,732,3,
10179,4783,10179,2021-05-24,Equifax,629,2,27
10180,2379,10180,2020-02-03,Experian,630,5,13
10181,8246,10181,2021-04-28,Experian,702,4,
10182,274,10182,2020-09-10,TransUnion,581,4,
10183,5571,10183,2023-08-06,Experian,681,0,65
10184,2437,10184,2023-10-11,Experian,707,1,
10185,264,10185,2021-01-06,TransUnion,724,1,
10186,4361,10186,2021-12-07,Experian,809,5,56
10187,8189,10187,2021-07-06,Experian,736,3,26
10188,4462,10188,2024-04-11,TransUnion,651,3,
10189,10504,10189,2021-08-06,Experian,703,0,
10190,6945,10190,2021-12-12,Experian,657,4,
10191,14461,10191,2020-11-20,Equifax,727,4,
10192,12360,10192,2022-12-23,Equifax,750,2,67
10193,14333,10193,2020-04-16,Experian,763,2,
10194,11859,10194,2022-04-15,Experian,732,2,
10195,12775,10195,2023-10-28,Experian,730,1,
10196,6546,10196,2024-02-03,Experian,735,2,34
10197,1547,10197,2021-06-29,TransUnion,727,0,14
10198,1066,10198,2021-08-18,Experian,649,2,
10199,3984,10199,2020-02-29,Equifax,676,4,
10200,2123,10200,2020-01-27,Experian,632,0,70
10201,6486,10201,2021-07-13,Experian,705,1,
10202,10030,10202,2020-09-04,TransUnion,733,5,39
10203,12591,10203,2023-08-06,Equifax,845,3,21
10204,12388,10204,2022-05-18,TransUnion,784,4,25
10205,9890,10205,2023-12-05,Experian,682,5,
10206,9280,10206,2020-07-23,Equifax,691,3,31
10207,7858,10207,2021-02-03,TransUnion,768,4,20
10208,1474,10208,2022-04-09,Equifax,701,1,
